,"Unnamed: 0",Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
18,18,"Chase Daniels",http://games.crossfit.com/athlete/9241,"19 (531)",2012,531,19,1,5,2012_05,23,24,"57 pt",57
19,19,"Neal Maddox",http://games.crossfit.com/athlete/24156,"20 (527)",2012,527,20,1,5,2012_05,9,38,"65 pt",65
20,20,"Aja Barto",http://games.crossfit.com/athlete/36154,"21 (519)",2012,519,21,1,5,2012_05,7,40,"66 pt",66
21,21,"Chris Spealler",http://games.crossfit.com/athlete/27065,"22 (495)",2012,495,22,1,5,2012_05,34,13,"52 pt",52
22,22,"Jon Pera",http://games.crossfit.com/athlete/31660,"23 (495)",2012,495,23,1,5,2012_05,9,38,"65 pt",65
23,23,"Númi S. Katrínarson",http://games.crossfit.com/athlete/11391,"24 (471)",2012,471,24,1,5,2012_05,21,26,"59 pt",59
24,24,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"25 (421)",2012,421,25,1,5,2012_05,28,19,"55 pt",55
25,25,"Justin Allen",http://games.crossfit.com/athlete/1819,"26 (397)",2012,397,26,1,5,2012_05,43,4,"39 pt",39
26,26,"Joey Warren",http://games.crossfit.com/athlete/11644,"27 (396)",2012,396,27,1,5,2012_05,24,23,"56 pt",56
27,27,"Phillip Kniep",http://games.crossfit.com/athlete/11826,"28 (394)",2012,394,28,1,5,2012_05,34,13,"52 pt",52
28,28,"Guido Trinidad",http://games.crossfit.com/athlete/30180,"29 (383)",2012,383,29,1,5,2012_05,15,32,"64 pt",64
29,29,"Frederik Aegidius",http://games.crossfit.com/athlete/18543,"30 (382)",2012,382,30,1,5,2012_05,32,15,"53 pt",53
30,30,"Jeremy Kinnick",http://games.crossfit.com/athlete/35012,"31 (382)",2012,382,31,1,5,2012_05,28,19,"55 pt",55
31,31,"Mikko Aronpää",http://games.crossfit.com/athlete/10822,"32 (374)",2012,374,32,1,5,2012_05,34,13,"52 pt",52
32,32,"Daniel Hershey",http://games.crossfit.com/athlete/2615,"33 (357)",2012,357,33,1,5,2012_05,39,8,"51 pt",51
33,33,"Austin Stack",http://games.crossfit.com/athlete/31873,"34 (353)",2012,353,34,1,5,2012_05,9,38,"65 pt",65
34,34,"Rob Forte",http://games.crossfit.com/athlete/7285,"35 (345)",2012,345,35,1,5,2012_05,40,7,"49 pt",49
35,35,"David Levey",http://games.crossfit.com/athlete/8743,"36 (323)",2012,323,36,1,5,2012_05,9,38,"65 pt",65
36,36,"Kevin Simons",http://games.crossfit.com/athlete/42206,"37 (297)",2012,297,37,1,5,2012_05,24,23,"56 pt",56
37,37,"Jason Hoggan",http://games.crossfit.com/athlete/5718,"38 (284)",2012,284,38,1,5,2012_05,22,25,"58 pt",58
38,38,"Matthew Lefave",http://games.crossfit.com/athlete/18006,"39 (257)",2012,257,39,1,5,2012_05,45,2,"34 pt",34
39,39,"Jeremy Meredith",http://games.crossfit.com/athlete/5296,"40 (247)",2012,247,40,1,5,2012_05,24,23,"56 pt",56
40,40,"Brandon Swan",http://games.crossfit.com/athlete/7314,"41 (242)",2012,242,41,1,5,2012_05,4,44,"67 pt",67
41,41,"Brandon Phillips",http://games.crossfit.com/athlete/8067,"42 (233)",2012,233,42,1,5,2012_05,34,13,"52 pt",52
42,42,"Bryan Diaz",http://games.crossfit.com/athlete/20717,"43 (199)",2012,199,43,1,5,2012_05,17,30,"62 pt",62
43,43,"Yurii Hanson",http://games.crossfit.com/athlete/24538,"44 (192)",2012,192,44,1,5,2012_05,42,5,"45 pt",45
44,44,"Brian Quinlan",http://games.crossfit.com/athlete/3008,"45 (166)",2012,166,45,1,5,2012_05,34,13,"52 pt",52
45,45,"Orlando Trejo",http://games.crossfit.com/athlete/42803,"46 ()",2012,,46,1,5,2012_05,WD,,,
0,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (1089)",2012,1089,1,1,6,2012_06,4,85,00:08:15.600,495.6
1,1,"Matt Chan",http://games.crossfit.com/athlete/17703,"2 (975)",2012,975,2,1,6,2012_06,5,80,00:08:17,497
2,2,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"3 (930)",2012,930,3,1,6,2012_06,19,49,00:09:04.500,544.5
3,3,"Scott Panchik",http://games.crossfit.com/athlete/34796,"4 (892)",2012,892,4,1,6,2012_06,7,73,00:08:32.400,512.4
4,4,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"5 (885)",2012,885,5,1,6,2012_06,10,67,00:08:49.100,529.1
5,5,"Dan Bailey",http://games.crossfit.com/athlete/47661,"6 (860)",2012,860,6,1,6,2012_06,31,26,00:09:47.700,587.7
6,6,"Marcus Hendren",http://games.crossfit.com/athlete/16421,"7 (846)",2012,846,7,1,6,2012_06,21,45,00:09:10.900,550.9
7,7,"Austin Malleolo",http://games.crossfit.com/athlete/10169,"8 (840)",2012,840,8,1,6,2012_06,6,75,00:08:23.900,503.9
8,8,"Chad Mackay",http://games.crossfit.com/athlete/51041,"9 (829)",2012,829,9,1,6,2012_06,34,23,00:09:57,597
9,9,"Graham Holmberg",http://games.crossfit.com/athlete/11451,"10 (813)",2012,813,10,1,6,2012_06,3,90,00:08:14.900,494.9
10,10,"Ben Smith",http://games.crossfit.com/athlete/43761,"11 (808)",2012,808,11,1,6,2012_06,28,31,00:09:33.400,573.4
11,11,"Nate Schrader",http://games.crossfit.com/athlete/53314,"12 (801)",2012,801,12,1,6,2012_06,15,57,00:09:02,542
12,12,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"13 (735)",2012,735,13,1,6,2012_06,22,43,00:09:12,552
13,13,"Daniel Tyminski",http://games.crossfit.com/athlete/5284,"14 (701)",2012,701,14,1,6,2012_06,1,100,00:08:03.200,483.2
14,14,"Lucas Parker",http://games.crossfit.com/athlete/38209,"15 (685)",2012,685,15,1,6,2012_06,16,55,00:09:03.200,543.2
15,15,"Patrick Burke",http://games.crossfit.com/athlete/15617,"16 (608)",2012,608,16,1,6,2012_06,9,69,00:08:40.600,520.6
16,16,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"17 (604)",2012,604,17,1,6,2012_06,18,51,00:09:04.400,544.4
17,17,"Gabe Subry",http://games.crossfit.com/athlete/8496,"18 (604)",2012,604,18,1,6,2012_06,13,61,00:08:52.800,532.8
18,18,"Chase Daniels",http://games.crossfit.com/athlete/9241,"19 (531)",2012,531,19,1,6,2012_06,12,63,00:08:51.600,531.6
19,19,"Neal Maddox",http://games.crossfit.com/athlete/24156,"20 (527)",2012,527,20,1,6,2012_06,24,39,00:09:21.700,561.7
20,20,"Aja Barto",http://games.crossfit.com/athlete/36154,"21 (519)",2012,519,21,1,6,2012_06,32,25,00:09:52.500,592.5
21,21,"Chris Spealler",http://games.crossfit.com/athlete/27065,"22 (495)",2012,495,22,1,6,2012_06,2,95,00:08:14.800,494.8
22,22,"Jon Pera",http://games.crossfit.com/athlete/31660,"23 (495)",2012,495,23,1,6,2012_06,41,16,00:10:48.800,648.8
23,23,"Númi S. Katrínarson",http://games.crossfit.com/athlete/11391,"24 (471)",2012,471,24,1,6,2012_06,23,41,00:09:17.800,557.8
24,24,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"25 (421)",2012,421,25,1,6,2012_06,17,53,00:09:04.200,544.2
25,25,"Justin Allen",http://games.crossfit.com/athlete/1819,"26 (397)",2012,397,26,1,6,2012_06,33,24,00:09:53.200,593.2
26,26,"Joey Warren",http://games.crossfit.com/athlete/11644,"27 (396)",2012,396,27,1,6,2012_06,8,71,00:08:39.200,519.2
27,27,"Phillip Kniep",http://games.crossfit.com/athlete/11826,"28 (394)",2012,394,28,1,6,2012_06,42,15,00:11:21.600,681.6
28,28,"Guido Trinidad",http://games.crossfit.com/athlete/30180,"29 (383)",2012,383,29,1,6,2012_06,27,33,00:09:33,573
29,29,"Frederik Aegidius",http://games.crossfit.com/athlete/18543,"30 (382)",2012,382,30,1,6,2012_06,30,27,00:09:47.500,587.5
30,30,"Jeremy Kinnick",http://games.crossfit.com/athlete/35012,"31 (382)",2012,382,31,1,6,2012_06,11,65,00:08:51.400,531.4
31,31,"Mikko Aronpää",http://games.crossfit.com/athlete/10822,"32 (374)",2012,374,32,1,6,2012_06,26,35,00:09:25.800,565.8
32,32,"Daniel Hershey",http://games.crossfit.com/athlete/2615,"33 (357)",2012,357,33,1,6,2012_06,37,20,00:10:10.100,610.1
33,33,"Austin Stack",http://games.crossfit.com/athlete/31873,"34 (353)",2012,353,34,1,6,2012_06,45,12,00:13:01,781
34,34,"Rob Forte",http://games.crossfit.com/athlete/7285,"35 (345)",2012,345,35,1,6,2012_06,39,18,00:10:21.200,621.2
35,35,"David Levey",http://games.crossfit.com/athlete/8743,"36 (323)",2012,323,36,1,6,2012_06,36,21,00:10:05.600,605.6
36,36,"Kevin Simons",http://games.crossfit.com/athlete/42206,"37 (297)",2012,297,37,1,6,2012_06,43,14,00:11:32.500,692.5
37,37,"Jason Hoggan",http://games.crossfit.com/athlete/5718,"38 (284)",2012,284,38,1,6,2012_06,20,47,00:09:05.700,545.7
38,38,"Matthew Lefave",http://games.crossfit.com/athlete/18006,"39 (257)",2012,257,39,1,6,2012_06,35,22,00:10:02.700,602.7
39,39,"Jeremy Meredith",http://games.crossfit.com/athlete/5296,"40 (247)",2012,247,40,1,6,2012_06,25,37,00:09:23,563
40,40,"Brandon Swan",http://games.crossfit.com/athlete/7314,"41 (242)",2012,242,41,1,6,2012_06,44,13,00:12:22.100,742.1
41,41,"Brandon Phillips",http://games.crossfit.com/athlete/8067,"42 (233)",2012,233,42,1,6,2012_06,29,29,00:09:41,581
42,42,"Bryan Diaz",http://games.crossfit.com/athlete/20717,"43 (199)",2012,199,43,1,6,2012_06,38,19,00:10:19.500,619.5
43,43,"Yurii Hanson",http://games.crossfit.com/athlete/24538,"44 (192)",2012,192,44,1,6,2012_06,14,59,00:08:55.300,535.3
44,44,"Brian Quinlan",http://games.crossfit.com/athlete/3008,"45 (166)",2012,166,45,1,6,2012_06,40,17,00:10:41.500,641.5
45,45,"Orlando Trejo",http://games.crossfit.com/athlete/42803,"46 ()",2012,,46,1,6,2012_06,WD,,,
0,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (1089)",2012,1089,1,1,7,2012_07,4,85,00:06:59.400,419.4
1,1,"Matt Chan",http://games.crossfit.com/athlete/17703,"2 (975)",2012,975,2,1,7,2012_07,24,39,00:09:28.600,568.6
2,2,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"3 (930)",2012,930,3,1,7,2012_07,5,80,00:07:23,443
3,3,"Scott Panchik",http://games.crossfit.com/athlete/34796,"4 (892)",2012,892,4,1,7,2012_07,22,43,00:09:18.500,558.5
4,4,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"5 (885)",2012,885,5,1,7,2012_07,10,67,00:08:00,480
5,5,"Dan Bailey",http://games.crossfit.com/athlete/47661,"6 (860)",2012,860,6,1,7,2012_07,2,95,00:06:28.100,388.1
6,6,"Marcus Hendren",http://games.crossfit.com/athlete/16421,"7 (846)",2012,846,7,1,7,2012_07,23,41,00:09:20,560
7,7,"Austin Malleolo",http://games.crossfit.com/athlete/10169,"8 (840)",2012,840,8,1,7,2012_07,3,90,00:06:52,412
8,8,"Chad Mackay",http://games.crossfit.com/athlete/51041,"9 (829)",2012,829,9,1,7,2012_07,11,65,00:08:10.700,490.7
9,9,"Graham Holmberg",http://games.crossfit.com/athlete/11451,"10 (813)",2012,813,10,1,7,2012_07,19,49,00:09:08.900,548.9
10,10,"Ben Smith",http://games.crossfit.com/athlete/43761,"11 (808)",2012,808,11,1,7,2012_07,33,24,00:10:06,606
11,11,"Nate Schrader",http://games.crossfit.com/athlete/53314,"12 (801)",2012,801,12,1,7,2012_07,16,55,00:08:46.800,526.8
12,12,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"13 (735)",2012,735,13,1,7,2012_07,27,33,00:09:59,599
13,13,"Daniel Tyminski",http://games.crossfit.com/athlete/5284,"14 (701)",2012,701,14,1,7,2012_07,26,35,00:09:40,580
14,14,"Lucas Parker",http://games.crossfit.com/athlete/38209,"15 (685)",2012,685,15,1,7,2012_07,14,59,00:08:28.500,508.5
15,15,"Patrick Burke",http://games.crossfit.com/athlete/15617,"16 (608)",2012,608,16,1,7,2012_07,31,26,00:10:04,604
16,16,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"17 (604)",2012,604,17,1,7,2012_07,6,75,00:07:30,450
17,17,"Gabe Subry",http://games.crossfit.com/athlete/8496,"18 (604)",2012,604,18,1,7,2012_07,15,57,00:08:31,511
18,18,"Chase Daniels",http://games.crossfit.com/athlete/9241,"19 (531)",2012,531,19,1,7,2012_07,7,73,00:07:35,455
19,19,"Neal Maddox",http://games.crossfit.com/athlete/24156,"20 (527)",2012,527,20,1,7,2012_07,20,47,00:09:10.100,550.1
20,20,"Aja Barto",http://games.crossfit.com/athlete/36154,"21 (519)",2012,519,21,1,7,2012_07,25,37,00:09:33,573
21,21,"Chris Spealler",http://games.crossfit.com/athlete/27065,"22 (495)",2012,495,22,1,7,2012_07,17,53,00:09:00.600,540.6
22,22,"Jon Pera",http://games.crossfit.com/athlete/31660,"23 (495)",2012,495,23,1,7,2012_07,9,69,00:07:56.700,476.7
23,23,"Númi S. Katrínarson",http://games.crossfit.com/athlete/11391,"24 (471)",2012,471,24,1,7,2012_07,35,22,00:10:10,610
24,24,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"25 (421)",2012,421,25,1,7,2012_07,1,100,00:06:15.800,375.8
25,25,"Justin Allen",http://games.crossfit.com/athlete/1819,"26 (397)",2012,397,26,1,7,2012_07,13,61,00:08:14.300,494.3
26,26,"Joey Warren",http://games.crossfit.com/athlete/11644,"27 (396)",2012,396,27,1,7,2012_07,18,51,00:09:02,542
27,27,"Phillip Kniep",http://games.crossfit.com/athlete/11826,"28 (394)",2012,394,28,1,7,2012_07,21,45,00:09:15,555
28,28,"Guido Trinidad",http://games.crossfit.com/athlete/30180,"29 (383)",2012,383,29,1,7,2012_07,12,63,00:08:14,494
29,29,"Frederik Aegidius",http://games.crossfit.com/athlete/18543,"30 (382)",2012,382,30,1,7,2012_07,39,18,00:10:21,621
30,30,"Jeremy Kinnick",http://games.crossfit.com/athlete/35012,"31 (382)",2012,382,31,1,7,2012_07,35,22,00:10:10,610
31,31,"Mikko Aronpää",http://games.crossfit.com/athlete/10822,"32 (374)",2012,374,32,1,7,2012_07,44,13,00:10:25,625
32,32,"Daniel Hershey",http://games.crossfit.com/athlete/2615,"33 (357)",2012,357,33,1,7,2012_07,42,15,00:10:22,622
33,33,"Austin Stack",http://games.crossfit.com/athlete/31873,"34 (353)",2012,353,34,1,7,2012_07,28,31,00:10:03,603
34,34,"Rob Forte",http://games.crossfit.com/athlete/7285,"35 (345)",2012,345,35,1,7,2012_07,28,31,00:10:03,603
35,35,"David Levey",http://games.crossfit.com/athlete/8743,"36 (323)",2012,323,36,1,7,2012_07,44,13,00:10:25,625
36,36,"Kevin Simons",http://games.crossfit.com/athlete/42206,"37 (297)",2012,297,37,1,7,2012_07,8,71,00:07:40.800,460.8
37,37,"Jason Hoggan",http://games.crossfit.com/athlete/5718,"38 (284)",2012,284,38,1,7,2012_07,43,14,00:10:24,624
38,38,"Matthew Lefave",http://games.crossfit.com/athlete/18006,"39 (257)",2012,257,39,1,7,2012_07,38,19,00:10:15,615
39,39,"Jeremy Meredith",http://games.crossfit.com/athlete/5296,"40 (247)",2012,247,40,1,7,2012_07,31,26,00:10:04,604
40,40,"Brandon Swan",http://games.crossfit.com/athlete/7314,"41 (242)",2012,242,41,1,7,2012_07,39,18,00:10:21,621
41,41,"Brandon Phillips",http://games.crossfit.com/athlete/8067,"42 (233)",2012,233,42,1,7,2012_07,33,24,00:10:06,606
42,42,"Bryan Diaz",http://games.crossfit.com/athlete/20717,"43 (199)",2012,199,43,1,7,2012_07,35,22,00:10:10,610
43,43,"Yurii Hanson",http://games.crossfit.com/athlete/24538,"44 (192)",2012,192,44,1,7,2012_07,28,31,00:10:03,603
44,44,"Brian Quinlan",http://games.crossfit.com/athlete/3008,"45 (166)",2012,166,45,1,7,2012_07,39,18,00:10:21,621
45,45,"Orlando Trejo",http://games.crossfit.com/athlete/42803,"46 ()",2012,,46,1,7,2012_07,WD,,,
0,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (1089)",2012,1089,1,1,8,2012_08,18,29,00:00:44.700,44.7
1,1,"Matt Chan",http://games.crossfit.com/athlete/17703,"2 (975)",2012,975,2,1,8,2012_08,42,5,00:00:48.400,48.4
2,2,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"3 (930)",2012,930,3,1,8,2012_08,15,32,00:00:44.500,44.5
3,3,"Scott Panchik",http://games.crossfit.com/athlete/34796,"4 (892)",2012,892,4,1,8,2012_08,16,31,00:00:44.600,44.6
4,4,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"5 (885)",2012,885,5,1,8,2012_08,44,3,00:00:49.900,49.9
5,5,"Dan Bailey",http://games.crossfit.com/athlete/47661,"6 (860)",2012,860,6,1,8,2012_08,5,42,00:00:43.200,43.2
6,6,"Marcus Hendren",http://games.crossfit.com/athlete/16421,"7 (846)",2012,846,7,1,8,2012_08,9,38,00:00:43.600,43.6
7,7,"Austin Malleolo",http://games.crossfit.com/athlete/10169,"8 (840)",2012,840,8,1,8,2012_08,27,20,00:00:46.100,46.1
8,8,"Chad Mackay",http://games.crossfit.com/athlete/51041,"9 (829)",2012,829,9,1,8,2012_08,16,31,00:00:44.600,44.6
9,9,"Graham Holmberg",http://games.crossfit.com/athlete/11451,"10 (813)",2012,813,10,1,8,2012_08,22,25,00:00:45.400,45.4
10,10,"Ben Smith",http://games.crossfit.com/athlete/43761,"11 (808)",2012,808,11,1,8,2012_08,20,27,00:00:45,45
11,11,"Nate Schrader",http://games.crossfit.com/athlete/53314,"12 (801)",2012,801,12,1,8,2012_08,1,50,00:00:42,42
12,12,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"13 (735)",2012,735,13,1,8,2012_08,22,25,00:00:45.400,45.4
13,13,"Daniel Tyminski",http://games.crossfit.com/athlete/5284,"14 (701)",2012,701,14,1,8,2012_08,19,28,00:00:44.800,44.8
14,14,"Lucas Parker",http://games.crossfit.com/athlete/38209,"15 (685)",2012,685,15,1,8,2012_08,3,46,00:00:42.800,42.8
15,15,"Patrick Burke",http://games.crossfit.com/athlete/15617,"16 (608)",2012,608,16,1,8,2012_08,14,33,00:00:44.400,44.4
16,16,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"17 (604)",2012,604,17,1,8,2012_08,35,12,00:00:47.300,47.3
17,17,"Gabe Subry",http://games.crossfit.com/athlete/8496,"18 (604)",2012,604,18,1,8,2012_08,28,19,00:00:46.300,46.3
18,18,"Chase Daniels",http://games.crossfit.com/athlete/9241,"19 (531)",2012,531,19,1,8,2012_08,9,38,00:00:43.600,43.6
19,19,"Neal Maddox",http://games.crossfit.com/athlete/24156,"20 (527)",2012,527,20,1,8,2012_08,29,18,00:00:46.400,46.4
20,20,"Aja Barto",http://games.crossfit.com/athlete/36154,"21 (519)",2012,519,21,1,8,2012_08,4,44,00:00:42.900,42.9
21,21,"Chris Spealler",http://games.crossfit.com/athlete/27065,"22 (495)",2012,495,22,1,8,2012_08,35,12,00:00:47.300,47.3
22,22,"Jon Pera",http://games.crossfit.com/athlete/31660,"23 (495)",2012,495,23,1,8,2012_08,26,21,00:00:45.700,45.7
23,23,"Númi S. Katrínarson",http://games.crossfit.com/athlete/11391,"24 (471)",2012,471,24,1,8,2012_08,38,9,00:00:47.600,47.6
24,24,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"25 (421)",2012,421,25,1,8,2012_08,22,25,00:00:45.400,45.4
25,25,"Justin Allen",http://games.crossfit.com/athlete/1819,"26 (397)",2012,397,26,1,8,2012_08,5,42,00:00:43.200,43.2
26,26,"Joey Warren",http://games.crossfit.com/athlete/11644,"27 (396)",2012,396,27,1,8,2012_08,5,42,00:00:43.200,43.2
27,27,"Phillip Kniep",http://games.crossfit.com/athlete/11826,"28 (394)",2012,394,28,1,8,2012_08,32,15,00:00:46.800,46.8
28,28,"Guido Trinidad",http://games.crossfit.com/athlete/30180,"29 (383)",2012,383,29,1,8,2012_08,40,7,00:00:47.900,47.9
29,29,"Frederik Aegidius",http://games.crossfit.com/athlete/18543,"30 (382)",2012,382,30,1,8,2012_08,25,22,00:00:45.500,45.5
30,30,"Jeremy Kinnick",http://games.crossfit.com/athlete/35012,"31 (382)",2012,382,31,1,8,2012_08,21,26,00:00:45.200,45.2
31,31,"Mikko Aronpää",http://games.crossfit.com/athlete/10822,"32 (374)",2012,374,32,1,8,2012_08,8,39,00:00:43.300,43.3
32,32,"Daniel Hershey",http://games.crossfit.com/athlete/2615,"33 (357)",2012,357,33,1,8,2012_08,9,38,00:00:43.600,43.6
33,33,"Austin Stack",http://games.crossfit.com/athlete/31873,"34 (353)",2012,353,34,1,8,2012_08,31,16,00:00:46.600,46.6
34,34,"Rob Forte",http://games.crossfit.com/athlete/7285,"35 (345)",2012,345,35,1,8,2012_08,30,17,00:00:46.500,46.5
35,35,"David Levey",http://games.crossfit.com/athlete/8743,"36 (323)",2012,323,36,1,8,2012_08,2,48,00:00:42.200,42.2
36,36,"Kevin Simons",http://games.crossfit.com/athlete/42206,"37 (297)",2012,297,37,1,8,2012_08,41,6,00:00:48.300,48.3
37,37,"Jason Hoggan",http://games.crossfit.com/athlete/5718,"38 (284)",2012,284,38,1,8,2012_08,13,34,00:00:43.900,43.9
38,38,"Matthew Lefave",http://games.crossfit.com/athlete/18006,"39 (257)",2012,257,39,1,8,2012_08,34,13,00:00:46.900,46.9
39,39,"Jeremy Meredith",http://games.crossfit.com/athlete/5296,"40 (247)",2012,247,40,1,8,2012_08,39,8,00:00:47.700,47.7
40,40,"Brandon Swan",http://games.crossfit.com/athlete/7314,"41 (242)",2012,242,41,1,8,2012_08,37,10,00:00:47.500,47.5
41,41,"Brandon Phillips",http://games.crossfit.com/athlete/8067,"42 (233)",2012,233,42,1,8,2012_08,42,5,00:00:48.400,48.4
42,42,"Bryan Diaz",http://games.crossfit.com/athlete/20717,"43 (199)",2012,199,43,1,8,2012_08,12,35,00:00:43.800,43.8
43,43,"Yurii Hanson",http://games.crossfit.com/athlete/24538,"44 (192)",2012,192,44,1,8,2012_08,45,2,00:00:54.400,54.4
44,44,"Brian Quinlan",http://games.crossfit.com/athlete/3008,"45 (166)",2012,166,45,1,8,2012_08,32,15,00:00:46.800,46.8
45,45,"Orlando Trejo",http://games.crossfit.com/athlete/42803,"46 ()",2012,,46,1,8,2012_08,WD,,,
0,0,"Rich Froning",http://games.crossfit.com/athlete/11435,"1 (1089)",2012,1089,1,1,9,2012_09,5,80,00:09:12.200,552.2
1,1,"Matt Chan",http://games.crossfit.com/athlete/17703,"2 (975)",2012,975,2,1,9,2012_09,1,100,00:07:33.600,453.6
2,2,"Kyle Kasperbauer",http://games.crossfit.com/athlete/25569,"3 (930)",2012,930,3,1,9,2012_09,20,47,00:11:09.500,669.5
3,3,"Scott Panchik",http://games.crossfit.com/athlete/34796,"4 (892)",2012,892,4,1,9,2012_09,9,69,00:10:09.600,609.6
4,4,"Jason Khalipa",http://games.crossfit.com/athlete/12485,"5 (885)",2012,885,5,1,9,2012_09,2,95,00:08:27,507
5,5,"Dan Bailey",http://games.crossfit.com/athlete/47661,"6 (860)",2012,860,6,1,9,2012_09,32,25,00:12:05.200,725.2
6,6,"Marcus Hendren",http://games.crossfit.com/athlete/16421,"7 (846)",2012,846,7,1,9,2012_09,6,75,00:09:24.200,564.2
7,7,"Austin Malleolo",http://games.crossfit.com/athlete/10169,"8 (840)",2012,840,8,1,9,2012_09,3,90,00:08:43.500,523.5
8,8,"Chad Mackay",http://games.crossfit.com/athlete/51041,"9 (829)",2012,829,9,1,9,2012_09,21,45,00:11:11.900,671.9
9,9,"Graham Holmberg",http://games.crossfit.com/athlete/11451,"10 (813)",2012,813,10,1,9,2012_09,13,61,00:10:29.600,629.6
10,10,"Ben Smith",http://games.crossfit.com/athlete/43761,"11 (808)",2012,808,11,1,9,2012_09,4,85,00:09:11,551
11,11,"Nate Schrader",http://games.crossfit.com/athlete/53314,"12 (801)",2012,801,12,1,9,2012_09,18,51,00:10:57,657
12,12,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"13 (735)",2012,735,13,1,9,2012_09,24,39,00:11:25.500,685.5
13,13,"Daniel Tyminski",http://games.crossfit.com/athlete/5284,"14 (701)",2012,701,14,1,9,2012_09,15,57,00:10:44,644
14,14,"Lucas Parker",http://games.crossfit.com/athlete/38209,"15 (685)",2012,685,15,1,9,2012_09,39,18,00:13:01,781
15,15,"Patrick Burke",http://games.crossfit.com/athlete/15617,"16 (608)",2012,608,16,1,9,2012_09,8,71,00:10:02.900,602.9
16,16,"Kenneth Leverich",http://games.crossfit.com/athlete/21343,"17 (604)",2012,604,17,1,9,2012_09,23,41,00:11:18.800,678.8
17,17,"Gabe Subry",http://games.crossfit.com/athlete/8496,"18 (604)",2012,604,18,1,9,2012_09,16,55,00:10:47,647
18,18,"Chase Daniels",http://games.crossfit.com/athlete/9241,"19 (531)",2012,531,19,1,9,2012_09,11,65,00:10:14.600,614.6
