,Unnamed: 0,Age,Athlete,Athlete_URL,Gender,Height,Reg_Place,Reg_Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups
1107,7,27,Jeff Patzer,http://games.crossfit.com/athlete/93171,1,66.0,8 (78),0,12,173 lb,33 (286),13 (347),13 (127),18 (258),1 (07:38),16,CrossFit Davis,CrossFit Davis,1:56,8:55,2:25,--,352,--,--,275 lb,215 lb,420 lb,395 lb,--
1108,8,31,Dusty Sulon,http://games.crossfit.com/athlete/18551,1,72.0,9 (87),0,12,185 lb,12 (299),8 (424),35 (121),3 (276),29 (09:39),16,Crossfit Danville,CrossFit Danville,2:36,7:55,2:24,17:00,432,1:07,20:44,305 lb,260 lb,500 lb,420 lb,46
1109,9,24,Kyle Zozaya,http://games.crossfit.com/athlete/246058,1,70.0,10 (102),0,12,196 lb,7 (309),14 (347),40 (120),19 (257),22 (09:27),16,Diablo CrossFit Anejo,Diablo CrossFit,2:20,7:28,1:50,--,--,1:01,--,345 lb,270 lb,465 lb,415 lb,--
1110,10,43,Trevor Bachmeyer,http://games.crossfit.com/athlete/150709,1,70.0,11 (134),0,12,185 lb,20 (290),19 (346),2 (129),56 (239),37 (09:47),16,,CrossFit Brentwood,2:41,7:29,2:04,18:41,447,1:07,21:27,315 lb,245 lb,565 lb,465 lb,88
1111,11,35,Gabe Subry,http://games.crossfit.com/athlete/8496,1,69.0,12 (137),0,12,190 lb,9 (304),36 (343),7 (128),27 (252),58 (10:04),16,crossfit 209 sport,CrossFit 209 Sport,2:30,7:50,1:50,18:57,457,1:04,18:31,315 lb,255 lb,500 lb,410 lb,58
1112,12,21,Johnny Medina III,http://games.crossfit.com/athlete/103510,1,67.0,13 (139),0,12,173 lb,33 (286),11 (423),47 (119),34 (249),14 (09:15),16,,,0:00,0:00,--,--,--,0:00,0:00,325 lb,260 lb,545 lb,460 lb,50
1113,13,23,Josh Kyser,http://games.crossfit.com/athlete/683717,1,66.0,14 (153),0,12,175 lb,57 (274),18 (346),12 (127),32 (250),34 (09:42),16,CrossFit Roseville,CrossFit Roseville,2:39,7:57,1:27,19:10,--,--,--,315 lb,250 lb,475 lb,405 lb,--
1114,14,26,Troy Stinson,http://games.crossfit.com/athlete/3014,1,71.0,15 (159),0,12,190 lb,33 (286),46 (342),32 (122),35 (248),13 (09:12),16,Lifeworx,CrossFit Lifeworx,2:29,0:00,1:36,0:00,362,0:00,0:00,305 lb,261 lb,425 lb,425 lb,50
1115,15,25,Robert Gray,http://games.crossfit.com/athlete/189035,1,72.0,15 (159),0,12,205 lb,22 (289),35 (343),51 (118),21 (255),30 (09:40),16,CF Anywhere TIEDYE NATION,CrossFit Anywhere,2:44,--,1:53,--,394,1:00,--,305 lb,230 lb,445 lb,415 lb,--
1116,16,31,Mark Pfeifer,http://games.crossfit.com/athlete/44907,1,69.0,17 (161),0,12,178 lb,33 (286),27 (344),13 (127),42 (245),46 (09:57),16,,Rio City CrossFit,2:11,0:00,0:00,0:00,0,0:00,0:00,0 lb,230 lb,455 lb,0 lb,54
1117,17,34,Blair Morrison,http://games.crossfit.com/athlete/4158,1,72.0,18 (169),0,12,190 lb,8 (306),87 (340),5 (128),31 (250),38 (09:49),16,CF Anywhere TIEDYE NATION,CrossFit Anywhere,2:30,6:54,1:43,17:08,449,0:56,18:11,297 lb,255 lb,490 lb,450 lb,45
1118,18,27,Dustin Raul Stumpf,http://games.crossfit.com/athlete/535673,1,71.0,19 (178),0,12,195 lb,33 (286),38 (343),19 (124),48 (243),40 (09:50),16,American River CrossFit,American River CrossFit,2:09,--,1:42,--,--,--,--,310 lb,255 lb,505 lb,485 lb,80
1119,19,22,Jordan Eldridge,http://games.crossfit.com/athlete/278313,1,70.0,20 (194),0,12,193 lb,28 (287),92 (340),22 (124),10 (262),42 (09:53),16,,CrossFit Envy,--,--,--,--,--,--,--,--,--,--,--,--
1120,20,25,Jordan Jiunta,http://games.crossfit.com/athlete/217163,1,65.0,21 (197),0,12,170 lb,33 (286),47 (342),74 (115),26 (254),17 (09:21),16,Sundown CrossFit,Sundown CrossFit,0:00,0:00,0:00,0:00,0,0:00,0:00,0 lb,0 lb,0 lb,0 lb,0
1121,21,31,Colin Cunningham,http://games.crossfit.com/athlete/102911,1,67.0,22 (202),0,12,168 lb,51 (277),34 (343),32 (122),22 (255),63 (10:06),16,EndGame Athletics,CrossFit EGA,2:41,8:40,1:55,--,420,1:18,--,290 lb,235 lb,500 lb,410 lb,55
1122,22,33,Ben Alderman,http://games.crossfit.com/athlete/4537,1,70.0,23 (203),0,12,208 lb,61 (273),1 (430),11 (127),17 (258),113 (10:39),16,Iron Mile,CrossFit Iron Mile,2:19,0:00,1:48,18:39,0,0:00,0:00,355 lb,293 lb,515 lb,440 lb,60
1123,23,29,Andrew Malek-Zadeh,http://games.crossfit.com/athlete/10405,1,73.0,24 (210),0,12,215 lb,46 (283),7 (424),79 (115),20 (255),58 (10:04),16,CrossFit Endzone,CrossFit Endzone,2:28,0:00,1:25,0:00,--,0:00,0:00,350 lb,275 lb,525 lb,475 lb,50
1124,24,26,Chris Detmering,http://games.crossfit.com/athlete/381136,1,69.0,25 (212),0,12,187 lb,57 (274),59 (342),72 (116),13 (261),11 (09:08),16,,,2:08,7:33,--,--,453,1:01,--,335 lb,275 lb,530 lb,455 lb,60
1125,25,22,Andre Fassler,http://games.crossfit.com/athlete/662609,1,71.0,26 (215),0,12,180 lb,28 (287),48 (342),59 (117),76 (235),4 (08:42),16,,CrossFit Chico,2:19,7:55,--,--,415,1:04,--,285 lb,230 lb,375 lb,350 lb,50
1126,26,26,Nick Lucchesi,http://games.crossfit.com/athlete/41380,1,73.0,27 (221),0,12,205 lb,54 (275),12 (423),69 (116),41 (245),45 (09:55),16,crossfit 209 sport,CrossFit 209 Sport,2:37,7:18,1:21,18:32,451,1:03,20:03,0 lb,0 lb,0 lb,0 lb,53
1127,27,36,Eric Botsford,http://games.crossfit.com/athlete/14002,1,71.0,28 (228),0,12,176 lb,61 (273),40 (343),15 (126),84 (232),28 (09:36),16,,CrossFit Poipu,2:13,8:07,2:02,0:00,420,0:59,17:19,307 lb,235 lb,455 lb,425 lb,50
1128,28,25,Sean Fender,http://games.crossfit.com/athlete/52811,1,67.0,29 (233),0,12,169 lb,10 (302),108 (339),29 (122),80 (234),6 (08:52),16,,Marvelous CrossFit,2:38,0:00,0:00,0:00,--,0:00,0:00,300 lb,235 lb,450 lb,400 lb,55
1129,29,26,Erik Alvarez,http://games.crossfit.com/athlete/543254,1,,30 (237),0,12,160 lb,57 (274),111 (339),35 (121),9 (263),25 (09:31),16,HNL aloha barbarians,CrossFit HNL,--,--,--,--,--,--,--,--,--,--,--,--
1130,30,25,Daniel Felling,http://games.crossfit.com/athlete/15707,1,72.0,31 (241),0,12,190 lb,18 (291),107 (339),70 (116),30 (250),16 (09:17),16,TJs Gym Mill Valley,CrossFit Mill Valley,0:00,0:00,2:19,0:00,--,0:00,0:00,--,--,400 lb,--,--
1131,31,29,Evan Massey,http://games.crossfit.com/athlete/33793,1,70.0,31 (241),0,12,190 lb,25 (288),65 (341),37 (120),59 (238),55 (10:03),16,TJs Gym Mill Valley,CrossFit Mill Valley,2:31,0:00,1:31,0:00,--,0:00,0:00,305 lb,245 lb,455 lb,400 lb,--
1132,32,24,Alex Haussermann,http://games.crossfit.com/athlete/152521,1,,33 (242),0,12,181 lb,50 (281),25 (344),123 (112),25 (254),19 (09:22),16,CrossFit Davis,CrossFit Davis,--,--,--,--,--,--,--,--,--,--,--,--
1133,33,29,David Musgrave,http://games.crossfit.com/athlete/103417,1,69.0,34 (247),0,12,193 lb,18 (291),64 (341),48 (118),44 (245),73 (10:13),16,Cróga CrossFit,Croga CrossFit,2:34,8:38,3:00,20:26,370,--,19:30,295 lb,255 lb,445 lb,385 lb,44
1134,34,24,Jay Siqueiros,http://games.crossfit.com/athlete/578499,1,68.0,35 (254),0,12,190 lb,61 (273),53 (342),1 (129),51 (241),88 (10:26),16,Team NSA,CrossFit FTF,2:15,--,--,--,--,--,--,315 lb,260 lb,--,415 lb,--
1135,35,26,Spenser Scott,http://games.crossfit.com/athlete/8818,1,68.0,36 (259),0,12,170 lb,14 (298),113 (339),45 (119),37 (247),50 (09:59),16,CrossFit Valley of the Moon,CrossFit Valley of the Moon,2:41,7:11,0:00,15:22,422,0:59,0:00,265 lb,220 lb,445 lb,375 lb,65
1136,36,29,Javi Martinez,http://games.crossfit.com/athlete/91559,1,69.0,37 (263),0,12,180 lb,14 (298),63 (341),67 (116),115 (224),4 (08:42),16,Coast Range CrossFit,Coast Range CrossFit,2:33,0:00,0:00,--,0,--,--,280 lb,215 lb,485 lb,410 lb,0
1137,37,24,Raphael Durand,http://games.crossfit.com/athlete/243679,1,69.0,38 (282),0,12,--,22 (289),29 (344),115 (113),33 (249),83 (10:24),16,NorCal CrossFit Redwood City,NorCal CrossFit Redwood City,3:34,--,2:20,--,--,--,--,275 lb,235 lb,465 lb,365 lb,--
1138,38,25,Jason Ungacta,http://games.crossfit.com/athlete/120021,1,70.0,39 (289),0,12,185 lb,20 (290),67 (341),76 (115),50 (241),76 (10:15),16,Iron Mile,CrossFit Iron Mile,2:59,--,1:42,--,--,--,--,285 lb,255 lb,500 lb,375 lb,35
1139,39,25,Nickolas Pappas,http://games.crossfit.com/athlete/460638,1,72.0,40 (297),0,12,215 lb,109 (264),28 (344),24 (123),43 (245),93 (10:30),16,Sav-Up,CrossFit Sav-Up,--,--,--,--,--,--,--,--,--,--,--,--
1140,40,25,Raff Sencion,http://games.crossfit.com/athlete/246847,1,66.0,41 (305),0,12,169 lb,33 (286),22 (345),97 (114),60 (238),93 (10:30),16,Team Gnardog,Gnardog CrossFit,--,--,--,--,--,--,--,--,--,--,--,--
1141,41,22,Salvador Flores,http://games.crossfit.com/athlete/145162,1,,42 (310),0,12,--,85 (267),58 (342),68 (116),29 (250),70 (10:12),16,The Regime,Unaffiliated,--,--,--,--,--,--,--,--,--,--,--,--
1142,42,28,Scott Lipp,http://games.crossfit.com/athlete/168791,1,6.0,43 (329),0,12,200 lb,100 (265),10 (423),55 (117),46 (243),118 (10:41),16,,Bollinger CrossFit,2:07,--,--,--,--,--,--,330 lb,300 lb,--,425 lb,--
1143,43,27,Devin Newsome,http://games.crossfit.com/athlete/144526,1,,44 (341),0,12,183 lb,51 (277),21 (346),25 (123),71 (236),173 (11:11),16,Iron Mile,CrossFit Iron Mile,--,--,--,--,--,--,--,--,--,--,--,--
1144,44,26,Jordan Nolff,http://games.crossfit.com/athlete/497585,1,,45 (352),0,12,158 lb,28 (287),112 (339),27 (122),112 (225),73 (10:13),16,CrossFit Alinea,CrossFit Alinea,--,--,--,--,--,--,--,--,--,--,--,--
1145,45,35,Chris Beery,http://games.crossfit.com/athlete/40574,1,68.0,46 (361),0,12,180 lb,91 (266),117 (339),28 (122),75 (235),50 (09:59),16,New Era CF,New Era CrossFit,2:18,7:49,1:37,0:00,--,0:00,20:16,--,210 lb,460 lb,420 lb,77
1146,46,28,Corey Schmidt,http://games.crossfit.com/athlete/17248,1,70.0,47 (372),0,12,202 lb,61 (273),114 (339),58 (117),12 (261),127 (10:45),16,CrossFit Davis,CrossFit Davis,0:00,0:00,0:00,0:00,--,0:00,0:00,0 lb,0 lb,0 lb,0 lb,--
1147,47,24,Matias Friz,http://games.crossfit.com/athlete/500010,1,69.0,48 (383),0,12,170 lb,77 (270),110 (339),44 (119),82 (233),70 (10:12),16,San Francisco CrossFit,San Francisco CrossFit,2:37,--,--,--,--,--,--,265 lb,205 lb,--,--,--
1148,48,28,Ruben Rodriguez,http://games.crossfit.com/athlete/787819,1,71.0,48 (383),0,12,198 lb,54 (275),119 (339),53 (117),96 (229),61 (10:05),16,,Certus CrossFit,--,--,--,--,--,--,--,345 lb,265 lb,515 lb,415 lb,--
1149,49,24,Richie Peckfelder,http://games.crossfit.com/athlete/136857,1,69.0,50 (390),0,12,195 lb,109 (264),167 (263),55 (117),45 (243),14 (09:15),16,New Era CF,New Era CrossFit,3:11,10:25,--,--,303,--,--,325 lb,265 lb,505 lb,460 lb,--
1150,50,33,Josh Golden,http://games.crossfit.com/athlete/12315,1,69.0,50 (390),0,12,194 lb,33 (286),53 (342),83 (115),128 (219),93 (10:30),16,,Kauai CrossFit,2:20,8:20,1:11,14:22,420,0:57,100:39,325 lb,240 lb,535 lb,455 lb,50
1151,51,26,Kenny Nugent,http://games.crossfit.com/athlete/205098,1,73.0,52 (393),0,12,205 lb,61 (273),77 (341),90 (114),16 (260),149 (10:58),16,Northstate CrossFit,Northstate CrossFit,2:34,--,1:55,--,--,--,--,315 lb,255 lb,485 lb,425 lb,--
1152,52,31,Adrian Encinia,http://games.crossfit.com/athlete/304490,1,70.0,53 (394),0,12,193 lb,48 (282),135 (339),16 (125),186 (212),9 (09:07),16,Team Gnardog,Gnardog CrossFit,2:15,8:00,3:00,16:46,404,1:20,19:04,245 lb,200 lb,445 lb,365 lb,30
1153,53,26,John GARCIA,http://games.crossfit.com/athlete/224355,1,66.0,53 (394),0,12,165 lb,192 (247),52 (342),71 (116),11 (262),68 (10:10),16,,CrossFit Old County,2:29,--,1:50,--,--,1:08,22:26,290 lb,200 lb,460 lb,380 lb,55
1154,54,23,Tyler Cummings,http://games.crossfit.com/athlete/98582,1,73.0,55 (398),0,12,210 lb,75 (271),33 (344),134 (111),15 (260),141 (10:52),16,CrossFit CSA,CrossFit CSA,2:35,--,--,--,--,--,--,360 lb,285 lb,500 lb,475 lb,--
1155,55,29,Pete Lemone,http://games.crossfit.com/athlete/114598,1,68.0,56 (405),0,12,178 lb,126 (260),123 (339),40 (120),99 (229),17 (09:21),16,Diablo CrossFit Anejo,Diablo CrossFit,2:11,7:49,--,--,--,1:00,--,275 lb,--,585 lb,465 lb,60
1156,56,29,Tom Ramsland,http://games.crossfit.com/athlete/237136,1,70.0,57 (416),0,12,173 lb,48 (282),159 (339),39 (120),139 (218),31 (09:41),16,NorCal Gainstas,CrossFit Direction,2:24,--,2:08,19:58,--,--,--,315 lb,275 lb,455 lb,405 lb,63
1157,57,30,Rob Miller,http://games.crossfit.com/athlete/2152,1,71.0,58 (427),0,12,205 lb,72 (272),93 (340),63 (116),114 (224),85 (10:25),16,CrossFit Santa Cruz,CrossFit Santa Cruz,2:19,6:49,1:27,15:36,446,0:00,19:34,140 kg,125 kg,220 kg,200 kg,0
1158,58,24,Tyler Wilcox,http://games.crossfit.com/athlete/320698,1,70.0,59 (433),0,12,175 lb,80 (269),51 (342),10 (127),110 (226),182 (11:18),16,ASAP,CrossFit ASAP,2:12,--,--,--,--,--,--,300 lb,250 lb,495 lb,385 lb,--
1159,59,23,Ryan Williams,http://games.crossfit.com/athlete/82274,1,70.0,59 (433),0,12,185 lb,91 (266),89 (340),64 (116),67 (236),122 (10:43),16,CrossFit Davis,CrossFit Davis,0:00,--,0:00,--,--,--,--,305 lb,230 lb,500 lb,380 lb,--
1160,60,29,Ron Buckner,http://games.crossfit.com/athlete/234071,1,69.0,61 (434),0,12,191 lb,113 (263),75 (341),78 (115),62 (237),106 (10:36),16,,CrossFit Greenshed,2:52,--,1:31,--,399,--,--,300 lb,235 lb,515 lb,435 lb,54
1161,61,28,Ruben Perez,http://games.crossfit.com/athlete/101459,1,76.0,62 (441),0,12,250 lb,77 (270),1 (430),296 (102),2 (279),65 (10:09),16,CrossFit Napa Valley,CrossFit Napa Valley,2:28,7:55,1:13,18:51,417,1:05,23:20,370 lb,300 lb,535 lb,500 lb,48
1162,62,25,Travis Okano,http://games.crossfit.com/athlete/141607,1,64.0,63 (444),0,12,150 lb,160 (252),66 (341),97 (114),109 (227),12 (09:11),16,Lahaina CrossFit,Lahaina CrossFit,--,--,--,--,--,--,--,285 lb,--,435 lb,405 lb,--
1163,63,31,Jamie Lee,http://games.crossfit.com/athlete/3172,1,72.0,64 (449),0,12,230 lb,33 (286),20 (346),21 (124),163 (215),212 (11:34),16,Diablo CrossFit Anejo,Diablo CrossFit,2:25,7:35,1:07,19:23,423,1:00,22:23,356 lb,306 lb,505 lb,425 lb,43
1164,64,26,Brian Finn,http://games.crossfit.com/athlete/249886,1,71.0,65 (452),0,12,185 lb,61 (273),26 (344),111 (113),246 (207),8 (09:06),16,TJs Gym Mill Valley,CrossFit Mill Valley,--,--,2:14,--,--,--,--,--,--,506 lb,415 lb,--
1165,65,31,Zack Height,http://games.crossfit.com/athlete/7687,1,69.0,66 (455),0,12,177 lb,25 (288),15 (346),90 (114),181 (213),144 (10:56),16,Amity CrossFit,Amity CrossFit,2:34,7:29,1:50,0:00,434,1:02,0:00,135 kg,108 kg,454 lb,175 kg,56
1166,66,26,Steven Lopes,http://games.crossfit.com/athlete/246626,1,69.0,66 (455),0,12,190 lb,57 (274),106 (339),87 (114),162 (215),43 (09:54),16,,BHF CrossFit,--,--,--,--,--,--,--,290 lb,235 lb,500 lb,485 lb,--
1167,67,28,Ryon O'Neill,http://games.crossfit.com/athlete/94608,1,60.0,68 (475),0,12,180 lb,81 (268),163 (263),112 (113),54 (240),65 (10:09),16,CFM Nectar,CrossFit Monterey,--,--,--,--,--,--,--,--,--,--,--,--
1168,68,28,Aaron Gardner,http://games.crossfit.com/athlete/6146,1,70.0,69 (477),0,12,196 lb,54 (275),137 (339),105 (114),150 (216),31 (09:41),16,CrossFit Napa Valley,CrossFit Napa Valley,2:31,7:49,1:21,0:00,0,1:05,20:17,355 lb,265 lb,550 lb,470 lb,57
1169,69,40,Tim Dymmel,http://games.crossfit.com/athlete/8668,1,70.0,70 (504),0,12,195 lb,45 (285),30 (344),353 (101),49 (242),27 (09:32),16,CrossFit Palo Alto,CrossFit Palo Alto,2:56,8:58,2:11,0:00,400,0:00,0:00,295 lb,228 lb,435 lb,415 lb,35
1170,70,27,Ryan Gile,http://games.crossfit.com/athlete/255613,1,66.0,71 (505),0,12,175 lb,81 (268),56 (342),84 (115),77 (235),207 (11:33),16,Lifeworx,CrossFit Lifeworx,3:19,--,--,--,--,--,--,290 lb,242 lb,465 lb,405 lb,40
1171,71,27,Shawn Plummer,http://games.crossfit.com/athlete/482091,1,71.0,72 (508),0,12,200 lb,91 (266),181 (262),22 (124),92 (230),122 (10:43),16,New Era CF,New Era CrossFit,2:27,8:05,--,17:53,--,--,--,355 lb,276 lb,612 lb,530 lb,--
1172,72,29,Bret Swearengin,http://games.crossfit.com/athlete/373497,1,67.0,73 (509),0,12,178 lb,28 (287),115 (339),64 (116),175 (214),127 (10:45),16,Another Level CrossFit,Another Level CrossFit,2:53,--,1:53,--,--,--,--,295 lb,235 lb,--,405 lb,--
1173,73,25,Cris Holler,http://games.crossfit.com/athlete/7031,1,69.0,74 (514),0,12,178 lb,61 (273),277 (259),38 (120),55 (240),83 (10:24),16,CFM Nectar,CrossFit Monterey,2:19,8:03,1:48,0:00,457,1:08,19:32,267 lb,235 lb,475 lb,342 lb,68
1174,74,29,Shaun Eagen,http://games.crossfit.com/athlete/2884,1,75.0,75 (515),0,12,230 lb,113 (263),78 (341),147 (110),8 (264),169 (11:10),16,Lifeworx,CrossFit Lifeworx,2:47,7:47,1:31,20:30,440,1:05,20:00,320 lb,285 lb,620 lb,485 lb,45
1175,75,25,Will Havard,http://games.crossfit.com/athlete/39491,1,,76 (523),0,12,198 lb,186 (248),43 (343),17 (125),79 (234),198 (11:31),16,EndGame Athletics,CrossFit EGA,--,--,--,--,--,--,--,--,--,--,--,--
1176,76,30,Mike Kluegel,http://games.crossfit.com/athlete/3421,1,67.0,77 (533),0,12,190 lb,25 (288),81 (341),117 (113),146 (217),164 (11:08),16,Rocklin CrossFit,Rocklin CrossFit,--,--,--,--,--,--,--,285 lb,220 lb,485 lb,405 lb,0
1177,77,30,Luis Roque,http://games.crossfit.com/athlete/144849,1,60.0,78 (541),0,12,200 lb,178 (250),57 (342),101 (114),85 (232),120 (10:42),16,,CrossFit Willow Glen,2:13,--,2:03,--,407,0:57,18:20,315 lb,215 lb,510 lb,425 lb,51
1178,78,24,Regis Filibert,http://games.crossfit.com/athlete/314876,1,68.0,79 (552),0,12,178 lb,100 (265),142 (339),109 (113),181 (213),20 (09:26),16,,CoCo CrossFit,2:16,--,1:56,--,409,--,17:25,--,--,--,--,--
1179,79,26,Arnold Koo,http://games.crossfit.com/athlete/97929,1,72.0,80 (555),0,12,185 lb,113 (263),82 (341),132 (111),122 (221),106 (10:36),16,Crossfit Danville,CrossFit Danville,4:37,8:59,2:24,22:56,327,--,--,225 lb,180 lb,340 lb,305 lb,--
1180,80,31,Rikus Pretorius,http://games.crossfit.com/athlete/21346,1,73.0,81 (563),0,12,215 lb,85 (267),151 (339),42 (120),64 (237),221 (11:38),16,CrossFit Sweat Shop,CrossFit Sweat Shop,2:34,--,1:36,--,425,--,--,275 lb,220 lb,455 lb,385 lb,--
1181,81,27,Nick Cowart,http://games.crossfit.com/athlete/7461,1,72.0,82 (573),0,12,190 lb,28 (287),175 (262),99 (114),240 (208),31 (09:41),16,New Era CF,New Era CrossFit,0:00,0:00,0:00,0:00,--,0:00,19:32,140 kg,116 kg,425 lb,355 lb,--
1182,82,17,Tanner Stickney,http://games.crossfit.com/athlete/246049,1,68.0,83 (575),0,12,160 lb,61 (273),147 (339),193 (106),119 (223),55 (10:03),16,Diablo CrossFit Reposado,Diablo CrossFit,2:56,8:23,2:20,18:09,375,0:57,--,280 lb,225 lb,405 lb,330 lb,54
1183,83,35,Jake Neubauer,http://games.crossfit.com/athlete/12083,1,69.0,84 (576),0,12,195 lb,72 (272),94 (340),73 (115),249 (207),88 (10:26),16,CF Anywhere TIEDYE NATION,CrossFit Anywhere,2:16,7:18,2:00,18:56,0,0:56,19:34,315 lb,250 lb,500 lb,435 lb,55
1184,84,29,Brett Weidner,http://games.crossfit.com/athlete/63134,1,68.0,85 (582),0,12,183 lb,160 (252),182 (262),59 (117),101 (228),80 (10:17),16,CrossFit CSA,CrossFit CSA,2:18,0:00,0:00,0:00,--,0:00,0:00,305 lb,255 lb,500 lb,425 lb,--
1185,85,25,Michael Olivas,http://games.crossfit.com/athlete/106725,1,67.0,86 (603),0,12,175 lb,100 (265),62 (341),144 (110),158 (216),139 (10:50),16,CrossFit Moxie,CrossFit Moxie,2:37,8:17,2:07,--,--,--,--,300 lb,235 lb,430 lb,405 lb,60
1186,86,25,Ed Nave jr,http://games.crossfit.com/athlete/322349,1,69.0,87 (615),0,12,179 lb,22 (289),74 (341),51 (118),201 (211),267 (11:56),16,CrossFit 38 Degrees North,CrossFit 38 Degrees North,--,--,--,--,--,--,--,300 lb,235 lb,475 lb,355 lb,--
1187,87,31,Cary Hair,http://games.crossfit.com/athlete/88,1,72.0,88 (620),0,12,191 lb,160 (252),193 (262),62 (116),89 (231),116 (10:40),16,CrossFit Santa Cruz,CrossFit Santa Cruz,2:20,7:28,1:49,18:23,407,0:54,21:34,315 lb,265 lb,518 lb,455 lb,54
1188,88,25,Chris Wichmann,http://games.crossfit.com/athlete/111021,1,71.0,89 (624),0,12,182 lb,157 (253),39 (343),55 (117),127 (220),246 (11:48),16,CrossFit Santa Cruz,CrossFit Santa Cruz,3:37,8:35,3:01,19:44,399,1:03,21:59,235 lb,165 lb,385 lb,300 lb,60
1189,89,28,Christopher Cottingham,http://games.crossfit.com/athlete/129731,1,70.0,90 (649),0,12,199 lb,46 (283),90 (340),48 (118),357 (200),108 (10:37),16,,Unaffiliated,2:37,--,1:52,--,--,--,--,265 lb,225 lb,505 lb,385 lb,40
1190,90,29,Brian Matthews,http://games.crossfit.com/athlete/226000,1,66.0,91 (659),0,12,190 lb,186 (248),150 (339),118 (113),72 (236),133 (10:48),16,CrossFit 808 Plan B,CrossFit 808,2:24,--,1:36,--,--,--,20:40,325 lb,268 lb,530 lb,405 lb,--
1191,91,32,Dustin Hollister,http://games.crossfit.com/athlete/202143,1,67.0,92 (661),0,12,165 lb,33 (286),189 (262),265 (103),98 (229),76 (10:15),16,AndersonRiverCrossFit,Anderson River CrossFit,2:18,7:58,2:38,--,405,1:02,19:21,265 lb,215 lb,445 lb,365 lb,54
1192,92,32,CHRIS EAGEN,http://games.crossfit.com/athlete/31436,1,70.0,93 (664),0,12,--,152 (256),166 (263),103 (114),104 (227),139 (10:50),16,,CrossFit Los Gatos,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
1193,93,29,Westy Guill,http://games.crossfit.com/athlete/373738,1,,94 (674),0,12,197 lb,91 (266),23 (345),106 (114),208 (210),246 (11:48),16,Team NSA,CrossFit FTF,2:54,--,1:46,--,--,--,--,265 lb,235 lb,585 lb,435 lb,--
1194,94,27,Vinnie Catricala,http://games.crossfit.com/athlete/546218,1,75.0,95 (676),0,12,215 lb,126 (260),49 (342),238 (104),90 (231),173 (11:11),16,Team Valiance,CrossFit Valiance,--,--,--,--,--,--,--,315 lb,245 lb,440 lb,415 lb,--
1195,95,25,samier ahmadzai,http://games.crossfit.com/athlete/89278,1,74.0,96 (677),0,12,201 lb,150 (257),132 (339),9 (127),293 (204),93 (10:30),16,Delta CrossFit,Delta CrossFit,--,--,--,--,--,--,19:23,275 lb,220 lb,435 lb,415 lb,--
1196,96,28,Tyler Riksen,http://games.crossfit.com/athlete/173386,1,74.0,97 (678),0,12,205 lb,153 (255),83 (341),287 (103),100 (228),55 (10:03),16,World Domination,CrossFit West,--,--,--,--,--,--,--,--,--,--,--,--
1197,97,30,Dan Caywood,http://games.crossfit.com/athlete/11074,1,68.0,98 (679),0,12,190 lb,192 (247),24 (345),307 (102),83 (233),73 (10:13),16,CrossFit K Block,CrossFit K Block,2:17,8:30,2:51,0:00,--,1:02,24:00,300 lb,225 lb,445 lb,385 lb,--
1198,98,27,Arttu Takala,http://games.crossfit.com/athlete/802248,1,,98 (679),0,12,--,126 (260),132 (339),197 (106),116 (224),108 (10:37),16,,NorCal CrossFit Santa Clara,--,--,--,--,--,--,--,--,--,--,--,--
1199,99,33,Micah Kradin,http://games.crossfit.com/athlete/173274,1,70.0,100 (680),0,12,200 lb,33 (286),86 (340),119 (112),326 (202),116 (10:40),16,CrossFit NorthGate,CrossFit North Gate,1:05,--,--,--,--,--,--,--,--,--,--,--
1200,0,20,Samuel Kwant,http://games.crossfit.com/athlete/74320,1,70.0,1 (21),0,13,195 lb,5 (316),2 (428),6 (127),1 (292),7 (08:37),16,Team MBCF,Mt. Baker CrossFit,2:09,0:00,1:47,0:00,--,0:00,18:05,325 lb,275 lb,465 lb,430 lb,74
1201,1,23,Mitchel Stevenson,http://games.crossfit.com/athlete/323300,1,69.0,2 (28),0,13,185 lb,10 (302),10 (424),2 (130),3 (275),3 (07:52),16,Newberg CrossFit Rebuilt,Newberg CrossFit Rebuilt,--,--,--,--,--,--,--,--,--,--,--,--
1202,2,24,Allan Dunlap,http://games.crossfit.com/athlete/119182,1,67.0,3 (33),0,13,178 lb,18 (292),3 (427),4 (129),6 (269),2 (07:50),16,CrossFit Fort Vancouver,CrossFit Fort Vancouver,--,--,--,--,--,--,--,--,--,--,--,--
1203,3,26,Mitch Wagner,http://games.crossfit.com/athlete/240482,1,68.0,4 (45),0,13,180 lb,1 (340),7 (424),34 (117),2 (275),1 (07:32),16,CrossFit Fort Vancouver,CrossFit Fort Vancouver,1:57,--,--,--,--,--,--,0 lb,0 lb,0 lb,0 lb,--
