Unnamed: 0,Unnamed: 0.1,Age,Athlete,Athlete_URL,Gender,Height,Finish,Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups,Place,Wk1_Place,Wk1_Score,Wk2_Place,Wk2_Score,Wk3_Place,Wk3_Score,Wk4_Place,Wk4_Score,Wk5_Place,Wk5_Score,User_ID,Reg_Finish,Reg_Place,Reg_Score,Reg_Wk1_Finish,Reg_Wk1_Place,Reg_Wk2_Finish,Reg_Wk2_Place,Reg_Wk3_Finish,Reg_Wk3_Place,Reg_Wk4_Finish,Reg_Wk4_Place,Regional,Regional_Name,Region_Name,Reg_Cutoff,Reg_Actual,Reg_Auto_Qualify,Reg_Actual_Qualify,Status,Status_Code
1731,31,24.0,Derrick Dlouhy,http://games.crossfit.com/athlete/354975,1,71.0,1732 (12702),12702,10,195.0,1372 (273),1937 (340),3579 (108),1432 (242),4382 (11:24),16,CrossFit 8035,CrossFit 8035,180.0,,132.0,,402.0,70.0,1400.0,300.0,240.0,474.0,395.0,51.0,1732,1372,273,1937,340,3579,108,1432,242,4382,684,354975,157 (1143),157,1143,124 (273),124,124 (273),124,124 (273),124,124 (273),124,3,Central,North Central,20,21,0,0,Out,0
1732,32,23.0,Florian Grob,http://games.crossfit.com/athlete/476013,1,,1733 (12703),12703,5,170.0,1057 (278),5125 (260),2568 (112),2248 (232),1705 (10:21),16,CrossFit Vernon,CrossFit Vernon,,,,,,,,,,,,,1733,1057,278,5125,260,2568,112,2248,232,1705,621,476013,28 (238),28,238,16 (278),16,16 (278),16,16 (278),16,16 (278),16,8,West,Canada West,20,23,0,0,Out,0
1733,33,22.0,Jonathan Thiboutot,http://games.crossfit.com/athlete/108015,1,72.44,1734 (12704),12704,4,203.0,2058 (267),2229 (340),5722 (103),900 (249),1795 (10:24),16,CrossFit Lévis,CrossFit Levis,150.0,,,,,,1050.0,,,,,64.0,1734,2058,267,2229,340,5722,103,900,249,1795,624,108015,99 (635),99,635,98 (267),98,98 (267),98,98 (267),98,98 (267),98,4,East,Canada East,20,24,0,0,Out,0
1734,34,26.0,Christian Soberanes,http://games.crossfit.com/athlete/195203,1,70.0,1735 (12709),12709,14,190.0,944 (283),1982 (340),2899 (111),4100 (215),2784 (10:50),16,CrossFit Rowlett,CrossFit Rowlett,165.0,451.0,,,,,,290.0,230.0,425.0,400.0,2.0,1735,944,283,1982,340,2899,111,4100,215,2784,650,195203,146 (979),146,979,75 (283),75,75 (283),75,75 (283),75,75 (283),75,7,South,South Central,20,25,0,0,Out,0
1735,35,24.0,Luka Golob,http://games.crossfit.com/athlete/286743,1,71.26,1736 (12713),12713,7,178.57,1187 (276),2713 (339),4721 (104),3054 (222),1038 (09:54),16,Reebok CrossFit Ljubljana,Reebok CrossFit Ljubljana,149.0,,,,,,,271.17,220.46,385.81,374.79,62.0,1736,1187,276,2713,339,4721,104,3054,222,1038,594,286743,227 (1776),227,1776,196 (276),196,196 (276),196,196 (276),196,196 (276),196,5,Meridian,Europe,30,32,0,0,Out,0
1736,36,22.0,Khada Douglas,http://games.crossfit.com/athlete/140582,1,66.54,1737 (12714),12714,3,143.0,1372 (273),2606 (339),5454 (103),2193 (233),1089 (09:56),16,CrossFit Frantic,CrossFit Frantic,161.0,444.0,,,,61.0,1152.0,275.58,220.46,418.88,363.76,54.0,1737,1372,273,2606,339,5454,103,2193,233,1089,596,140582,110 (803),110,803,91 (273),91,91 (273),91,91 (273),91,91 (273),91,6,Pacific,Australia,30,31,0,0,Out,0
1737,37,25.0,Kevin Bell,http://games.crossfit.com/athlete/99288,1,69.0,1738 (12716),12716,16,170.0,919 (284),2593 (339),6534 (102),1682 (239),988 (09:52),16,CrossFit Chino Hills,CrossFit Chino Hills,150.0,417.0,,994.0,433.0,,,275.0,225.0,,360.0,60.0,1738,919,284,2593,339,6534,102,1682,239,988,592,99288,106 (717),106,717,52 (284),52,52 (284),52,52 (284),52,52 (284),52,2,California,SoCal,20,24,0,0,Out,0
1738,38,26.0,Devin Thaut,http://games.crossfit.com/athlete/322478,1,60.0,1739 (12721),12721,17,193.0,7476 (234),2571 (339),1 (150),1946 (236),727 (09:39),16,,Power in Motion CrossFit,,,,1301.0,,,,,,,,,1739,7476,234,2571,339,1,150,1946,236,727,579,322478,69 (539),69,539,346 (234),346,346 (234),346,346 (234),346,346 (234),346,7,South,South West,20,24,0,0,Out,0
1739,39,28.0,Matthew Aikin,http://games.crossfit.com/athlete/174348,1,72.0,1740 (12735),12735,17,215.0,1294 (274),1807 (341),2278 (114),2681 (227),4675 (11:29),16,Black Iron Gym,CrossFit Knurling,150.0,,73.0,,422.0,58.0,1160.0,360.0,295.0,550.0,,,1740,1294,274,1807,341,2278,114,2681,227,4675,689,174348,62 (501),62,501,34 (274),34,34 (274),34,34 (274),34,34 (274),34,7,South,South West,20,24,0,0,Out,0
1740,40,32.0,Josh Bailey,http://games.crossfit.com/athlete/43274,1,68.0,1741 (12738),12738,13,205.0,3877 (251),5402 (260),882 (118),1222 (245),1355 (10:08),16,CrossFit Bellevue,CrossFit Bellevue,144.0,,,,,,,320.0,260.0,515.0,500.0,,1741,3877,251,5402,260,882,118,1222,245,1355,608,43274,81 (536),81,536,174 (251),174,174 (251),174,174 (251),174,174 (251),174,8,West,North West,20,25,0,0,Out,0
1741,41,24.0,Matt Szymanski,http://games.crossfit.com/athlete/284712,1,68.0,1742 (12754),12754,11,178.0,507 (292),3204 (339),7512 (101),1339 (243),192 (08:52),16,CrossFit Wallingford,CrossFit Wallingford,147.0,,,,,53.0,,305.0,230.0,455.0,410.0,42.0,1742,507,292,3204,339,7512,101,1339,243,192,532,284712,153 (1100),153,1100,58 (292),58,58 (292),58,58 (292),58,58 (292),58,4,East,North East,20,20,0,0,Out,0
1742,42,26.0,Mike Del Medico,http://games.crossfit.com/athlete/6835,1,70.0,1743 (12756),12756,6,190.0,2271 (265),1026 (343),5490 (103),2406 (230),1563 (10:16),16,CrossFit Sixth City,CrossFit Sixth City,152.0,,,,,,,295.0,255.0,510.0,435.0,,1743,2271,265,1026,343,5490,103,2406,230,1563,616,6835,108 (809),108,809,144 (265),144,144 (265),144,144 (265),144,144 (265),144,3,Central,Central East,20,27,0,0,Out,0
1743,43,25.0,Kyle Whitman,http://games.crossfit.com/athlete/445672,1,68.0,1744 (12763),12763,9,185.0,2271 (265),2163 (340),2790 (111),1030 (247),4509 (11:26),16,High Point CrossFit,High Point CrossFit,,,,,,,,0.0,0.0,0.0,0.0,,1744,2271,265,2163,340,2790,111,1030,247,4509,686,445672,122 (891),122,891,174 (265),174,174 (265),174,174 (265),174,174 (265),174,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1744,44,27.0,John Irvine,http://games.crossfit.com/athlete/558936,1,70.0,1745 (12774),12774,6,205.0,2271 (265),1423 (342),6161 (102),844 (250),2075 (10:32),16,,Unaffiliated,,,,,,,,325.0,250.0,,450.0,,1745,2271,265,1423,342,6161,102,844,250,2075,632,558936,112 (837),112,837,144 (265),144,144 (265),144,144 (265),144,144 (265),144,3,Central,Central East,20,27,0,0,Out,0
1745,45,27.0,Joshua Hickson,http://games.crossfit.com/athlete/121294,1,75.0,1746 (12779),12779,10,229.0,3341 (258),1743 (341),2222 (114),568 (255),4905 (11:33),16,CrossFit AlphaDog,CrossFit Alpha Dog,174.0,,80.0,,485.0,,,325.0,275.0,515.0,475.0,,1746,3341,258,1743,341,2222,114,568,255,4905,693,121294,159 (1146),159,1146,288 (258),288,288 (258),288,288 (258),288,288 (258),288,3,Central,North Central,20,21,0,0,Out,0
1746,46,26.0,Gianluca Stitzer,http://games.crossfit.com/athlete/547346,1,71.26,1747 (12782),12782,7,196.0,2158 (266),3390 (333),383 (125),3187 (220),3664 (11:10),16,,Tiger Mood CrossFit,160.0,500.0,,,,,,264.55,220.46,485.02,385.81,50.0,1747,2158,266,3390,333,383,125,3187,220,3664,670,547346,240 (1885),240,1885,374 (266),374,374 (266),374,374 (266),374,374 (266),374,5,Meridian,Europe,30,32,0,0,Out,0
1747,47,31.0,Markus Schmidt,http://games.crossfit.com/athlete/566315,1,70.08,1748 (12799),12799,7,203.0,2158 (266),324 (423),234 (127),7871 (203),2212 (10:36),16,CrossFit am Rhein,CrossFit am Rhein,,,,,,,,,,,,,1748,2158,266,324,423,234,127,7871,203,2212,636,566315,246 (1923),246,1923,374 (266),374,374 (266),374,374 (266),374,374 (266),374,5,Meridian,Europe,30,32,0,0,Out,0
1748,48,22.0,Wes Jenkins,http://games.crossfit.com/athlete/151900,1,72.0,1748 (12799),12799,9,180.0,2869 (260),2730 (339),2044 (114),3205 (220),1951 (10:29),16,CrossFit Adaptation,CrossFit Adaptation,156.0,,,,,,1140.0,,,,400.0,,1748,2869,260,2730,339,2044,114,3205,220,1951,629,151900,123 (897),123,897,215 (260),215,215 (260),215,215 (260),215,215 (260),215,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1749,49,40.0,Stacey Adams,http://games.crossfit.com/athlete/36616,1,69.0,1750 (12800),12800,15,170.0,1682 (271),6196 (259),802 (119),1144 (246),2976 (10:54),16,Crossfit Adrenaline,CrossFit Adrenaline,155.0,437.0,107.0,,,,1322.0,285.0,226.0,455.0,345.0,,1750,1682,271,6196,259,802,119,1144,246,2976,654,36616,146 (1041),146,1041,132 (271),132,132 (271),132,132 (271),132,132 (271),132,1,Atlantic,South East,20,26,0,0,Out,0
1750,50,23.0,Richard Deschamps,http://games.crossfit.com/athlete/288615,1,70.0,1751 (12806),12806,5,205.0,2449 (264),1373 (342),6453 (102),1193 (245),1338 (10:07),16,Undefeated CrossFit,Undefeated CrossFit,152.0,,,,388.0,,,280.0,225.0,520.0,450.0,34.0,1751,2449,264,1373,342,6453,102,1193,245,1338,607,288615,26 (221),26,221,37 (264),37,37 (264),37,37 (264),37,37 (264),37,8,West,Canada West,20,23,0,0,Out,0
1751,51,27.0,Nic Brinson,http://games.crossfit.com/athlete/188333,1,71.0,1752 (12807),12807,9,185.0,1057 (278),607 (345),1254 (116),1141 (246),8748 (12:26),16,South Charlotte CrossFit,South Charlotte CrossFit,,,,,,,,325.0,270.0,500.0,405.0,,1752,1057,278,607,345,1254,116,1141,246,8748,746,188333,125 (914),125,914,76 (278),76,76 (278),76,76 (278),76,76 (278),76,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1752,52,30.0,Dennis Serritella,http://games.crossfit.com/athlete/109490,1,70.0,1753 (12809),12809,11,205.0,4201 (248),1628 (341),1627 (115),4041 (215),1312 (10:06),16,Great White CrossFit,Great White CrossFit,145.0,557.0,119.0,1330.0,386.0,,1390.0,305.0,245.0,495.0,,37.0,1753,4201,248,1628,341,1627,115,4041,215,1312,606,109490,163 (1140),163,1140,359 (248),359,359 (248),359,359 (248),359,359 (248),359,4,East,North East,20,20,0,0,Out,0
1753,53,30.0,Dustin Baker,http://games.crossfit.com/athlete/738754,1,,1754 (12814),12814,15,,2651 (262),3959 (262),2347 (113),2012 (235),1845 (10:26),16,CrossFit Tarpon Springs,CrossFit Tarpon Springs,,,,,,,,,,,,,1754,2651,262,3959,262,2347,113,2012,235,1845,626,738754,151 (1077),151,1077,205 (262),205,205 (262),205,205 (262),205,205 (262),205,1,Atlantic,South East,20,26,0,0,Out,0
1754,54,43.0,Giulio Silvino,http://games.crossfit.com/athlete/278581,1,,1755 (12819),12819,7,172.0,6332 (239),1442 (342),2198 (114),1776 (238),1071 (09:55),16,,CrossFit Teramo,,,,,,,,,,,,,1755,6332,239,1442,342,2198,114,1776,238,1071,595,278581,241 (1889),241,1889,1036 (239),1036,1036 (239),1036,1036 (239),1036,1036 (239),1036,5,Meridian,Europe,30,32,0,0,Out,0
1755,55,42.0,Christopher Christensen,http://games.crossfit.com/athlete/17586,1,69.0,1756 (12822),12822,4,178.0,4344 (247),2070 (340),2810 (111),2436 (230),1162 (09:59),16,Reebok CrossFit FirePower,Reebok CrossFit FirePower,203.0,534.0,121.0,1200.0,401.0,63.0,3659.0,275.0,215.0,465.0,385.0,47.0,1756,4344,247,2070,340,2810,111,2436,230,1162,599,17586,96 (619),96,619,194 (247),194,194 (247),194,194 (247),194,194 (247),194,4,East,Canada East,20,24,0,0,Out,0
1756,56,20.0,Yunus Emre Ilhan,http://games.crossfit.com/athlete/270165,1,68.5,1757 (12825),12825,1,171.96,1617 (272),953 (343),2198 (114),7530 (204),527 (09:25),16,,Antrum CrossFit,129.0,,,,,,,264.55,231.49,418.88,363.76,,1757,1617,272,953,343,2198,114,7530,204,527,565,270165,34 (287),34,287,34 (272),34,34 (272),34,34 (272),34,34 (272),34,5,Meridian,Africa,10,11,0,0,Out,0
1757,57,25.0,Aidan Chemaly,http://games.crossfit.com/athlete/106057,1,67.32,1758 (12842),12842,3,158.0,633 (289),2461 (339),1821 (114),5976 (208),1951 (10:29),16,Zaks Pack East Tamaki,CrossFit East Tamaki,,,,,,,,,,,,,1758,633,289,2461,339,1821,114,5976,208,1951,629,106057,111 (824),111,824,45 (289),45,45 (289),45,45 (289),45,45 (289),45,6,Pacific,Australia,30,31,0,0,Out,0
1758,58,28.0,David Rodriguez,http://games.crossfit.com/athlete/83446,1,68.0,1759 (12845),12845,9,180.0,1617 (272),1490 (341),5378 (103),3723 (217),637 (09:33),16,CrossFit Reston,CrossFit Reston,,,90.0,1056.0,,,,305.0,227.0,,380.0,,1759,1617,272,1490,341,5378,103,3723,217,637,573,83446,118 (883),118,883,119 (272),119,119 (272),119,119 (272),119,119 (272),119,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1759,59,34.0,Jeremiah Santini,http://games.crossfit.com/athlete/14259,1,73.0,1760 (12847),12847,16,185.0,1372 (273),2639 (339),1254 (116),4043 (215),3539 (11:07),16,Invictus Point Loma,CrossFit Invictus Point Loma,149.0,459.0,,,372.0,55.0,1050.0,255.0,205.0,483.0,340.0,43.0,1760,1372,273,2639,339,1254,116,4043,215,3539,667,14259,107 (722),107,722,80 (273),80,80 (273),80,80 (273),80,80 (273),80,2,California,SoCal,20,24,0,0,Out,0
1760,60,22.0,Jean-Simon Roy-lemaire,http://games.crossfit.com/athlete/308712,1,69.0,1761 (12852),12852,4,205.0,3341 (258),1402 (342),3918 (107),612 (255),3579 (11:08),16,Tonic Crossfit,Tonic CrossFit,,,,,,,,,,,,,1761,3341,258,1402,342,3918,107,612,255,3579,668,308712,97 (620),97,620,150 (258),150,150 (258),150,150 (258),150,150 (258),150,4,East,Canada East,20,24,0,0,Out,0
1761,61,26.0,Devin Johnson,http://games.crossfit.com/athlete/117487,1,72.0,1762 (12854),12854,9,,2449 (264),2322 (340),4868 (104),805 (251),2410 (10:41),16,,Alpha Horsemen CrossFit,,,,,,,,,,,,,1762,2449,264,2322,340,4868,104,805,251,2410,641,117487,117 (879),117,879,189 (264),189,189 (264),189,189 (264),189,189 (264),189,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1762,62,28.0,Chad Furey,http://games.crossfit.com/athlete/684627,1,,1763 (12864),12864,4,,1372 (273),3823 (262),1104 (117),3119 (221),3446 (11:05),16,902 Athletics,902 Athletics CrossFit,,,,,,,,,,,,,1763,1372,273,3823,262,1104,117,3119,221,3446,665,684627,101 (652),101,652,65 (273),65,65 (273),65,65 (273),65,65 (273),65,4,East,Canada East,20,24,0,0,Out,0
1763,63,,Jake Holmberg,http://games.crossfit.com/athlete/51123,1,,1764 (12865),12865,17,,1949 (268),1142 (343),4760 (104),632 (254),4382 (11:24),16,,,,,,,,,,,,,,,1764,1949,268,1142,343,4760,104,632,254,4382,684,51123,67 (530),67,530,67 (268),67,67 (268),67,67 (268),67,67 (268),67,7,South,South West,20,24,0,0,Out,0
1764,64,36.0,Wayne Willette,http://games.crossfit.com/athlete/4842,1,72.0,1765 (12866),12866,16,215.0,2760 (261),529 (346),680 (121),812 (251),8085 (12:18),16,Team CrownTown,CrossFit CrownTown,141.0,467.0,83.0,1139.0,417.0,68.0,1320.0,365.0,275.0,550.0,455.0,60.0,1765,2760,261,529,346,680,121,812,251,8085,738,4842,102 (690),102,690,153 (261),153,153 (261),153,153 (261),153,153 (261),153,2,California,SoCal,20,24,0,0,Out,0
1765,65,31.0,Jānis Todavcics,http://games.crossfit.com/athlete/559348,1,,1766 (12873),12873,7,207.0,3663 (252),1997 (340),820 (119),1884 (236),4509 (11:26),16,,,,,,,,,,,,,,,1766,3663,252,1997,340,820,119,1884,236,4509,686,559348,252 (1959),252,1959,620 (252),620,620 (252),620,620 (252),620,620 (252),620,5,Meridian,Europe,30,32,0,0,Out,0
1766,66,17.0,Tanner Stickney,http://games.crossfit.com/athlete/246049,1,68.0,1767 (12881),12881,12,160.0,1372 (273),3182 (339),4073 (106),3003 (223),1251 (10:03),16,Diablo CrossFit Reposado,Diablo CrossFit,176.0,503.0,140.0,1089.0,375.0,57.0,,280.0,225.0,405.0,330.0,54.0,1767,1372,273,3182,339,4073,106,3003,223,1251,603,246049,83 (575),83,575,61 (273),61,61 (273),61,61 (273),61,61 (273),61,2,California,NorCal,20,28,0,0,Out,0
1767,67,24.0,Paul Schecklman,http://games.crossfit.com/athlete/94743,1,70.0,1768 (12887),12887,10,200.0,604 (290),8295 (258),1897 (114),976 (248),1115 (09:57),16,,Unaffiliated,156.0,,110.0,,,,1280.0,345.0,255.0,575.0,460.0,49.0,1768,604,290,8295,258,1897,114,976,248,1115,597,94743,160 (1154),160,1154,64 (290),64,64 (290),64,64 (290),64,64 (290),64,3,Central,North Central,20,21,0,0,Out,0
1768,68,20.0,Jón Elí,http://games.crossfit.com/athlete/67157,1,72.83,1769 (12902),12902,7,200.62,1372 (273),4323 (262),1801 (114),4136 (215),1270 (10:04),16,CrossFit Reykjavik,Reebok CrossFit Reykjavík,215.0,561.0,144.0,,381.0,75.0,,308.65,264.55,462.97,418.88,45.0,1769,1372,273,4323,262,1801,114,4136,215,1270,604,67157,233 (1811),233,1811,231 (273),231,231 (273),231,231 (273),231,231 (273),231,5,Meridian,Europe,30,32,0,0,Out,0
1769,69,19.0,Reno Horton,http://games.crossfit.com/athlete/243217,1,68.0,1770 (12913),12913,10,175.0,1057 (278),2654 (339),2011 (114),6356 (207),835 (09:45),16,Crossfit Breakout,CrossFit Breakout,177.0,,,,,,,,,,,,1770,1057,278,2654,339,2011,114,6356,207,835,585,243217,154 (1136),154,1136,96 (278),96,96 (278),96,96 (278),96,96 (278),96,3,Central,North Central,20,21,0,0,Out,0
1770,70,27.0,Blake Sama,http://games.crossfit.com/athlete/302593,1,,1771 (12918),12918,11,179.0,944 (283),2970 (339),2612 (112),4756 (212),1636 (10:19),16,BRICK Boston,Brick CrossFit DTX,,,,,,,,,,,,,1771,944,283,2970,339,2612,112,4756,212,1636,619,302593,169 (1168),169,1168,101 (283),101,101 (283),101,101 (283),101,101 (283),101,4,East,North East,20,20,0,0,Out,0
1771,71,31.0,James Howell,http://games.crossfit.com/athlete/376282,1,73.0,1772 (12923),12923,15,210.0,2869 (260),3151 (339),2122 (114),2672 (227),2109 (10:33),16,CrossFitCrash,CrossFit Crash,,,,,,,,,,,,,1772,2869,260,3151,339,2122,114,2672,227,2109,633,376282,153 (1079),153,1079,229 (260),229,229 (260),229,229 (260),229,229 (260),229,1,Atlantic,South East,20,26,0,0,Out,0
1772,72,21.0,Stefán Jóhannsson,http://games.crossfit.com/athlete/553920,1,,1773 (12946),12946,7,215.0,604 (290),2229 (340),2810 (111),5598 (209),1705 (10:21),16,CrossFit Reykjavik,Reebok CrossFit Reykjavík,,,,,,,,,,,,,1773,604,290,2229,340,2810,111,5598,209,1705,621,553920,231 (1805),231,1805,98 (290),98,98 (290),98,98 (290),98,98 (290),98,5,Meridian,Europe,30,32,0,0,Out,0
1773,73,25.0,Benjamin Kimbel,http://games.crossfit.com/athlete/284793,1,,1774 (12948),12948,9,,755 (286),4358 (261),2122 (114),2089 (234),3624 (11:09),16,,,,,,,,,,,,,,,1774,755,286,4358,261,2122,114,2089,234,3624,669,284793,121 (887),121,887,48 (286),48,48 (286),48,48 (286),48,48 (286),48,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
1774,74,27.0,Roman Chausse,http://games.crossfit.com/athlete/238144,1,72.44,1775 (12950),12950,1,202.0,4201 (248),3862 (262),1015 (117),856 (250),3016 (10:55),16,Crossfit The Slab,CrossFit The Slab,,,,,,,,297.62,220.46,462.97,374.79,,1775,4201,248,3862,262,1015,117,856,250,3016,655,238144,33 (280),33,280,82 (248),82,82 (248),82,82 (248),82,82 (248),82,5,Meridian,Africa,10,11,0,0,Out,0
1775,75,23.0,Jared Jankowski,http://games.crossfit.com/athlete/5025,1,69.0,1775 (12950),12950,14,180.0,2449 (264),2074 (340),3543 (108),3922 (216),962 (09:51),16,CrossFit Aggieland,CrossFit Aggieland,130.0,,113.0,,,56.0,,315.0,250.0,450.0,400.0,50.0,1775,2449,264,2074,340,3543,108,3922,216,962,591,5025,148 (994),148,994,180 (264),180,180 (264),180,180 (264),180,180 (264),180,7,South,South Central,20,25,0,0,Out,0
1776,76,29.0,Brett Weidner,http://games.crossfit.com/athlete/63134,1,68.0,1777 (12957),12957,12,183.0,3663 (252),3998 (262),1104 (117),2607 (228),1585 (10:17),16,CrossFit CSA,CrossFit CSA,138.0,,,,,,,305.0,255.0,500.0,425.0,,1777,3663,252,3998,262,1104,117,2607,228,1585,617,63134,85 (582),85,582,160 (252),160,160 (252),160,160 (252),160,160 (252),160,2,California,NorCal,20,28,0,0,Out,0
1777,77,32.0,Nick Aranda,http://games.crossfit.com/athlete/238178,1,72.0,1778 (12963),12963,14,195.0,5675 (242),1092 (343),805 (119),1480 (241),3911 (11:15),16,Crossfit PRx,CrossFit PRX,,,,,,,,,,,,,1778,5675,242,1092,343,805,119,1480,241,3911,675,238178,134 (908),134,908,389 (242),389,389 (242),389,389 (242),389,389 (242),389,7,South,South Central,20,25,0,0,Out,0
1778,78,28.0,Michael Samosky,http://games.crossfit.com/athlete/390101,1,,1779 (12973),12973,10,170.0,4078 (249),816 (344),3039 (110),2630 (228),2410 (10:41),16,CrossFit Muskego- Warrior Barbell,CrossFit Muskego,,,,,,,,,,,,,1779,4078,249,816,344,3039,110,2630,228,2410,641,390101,156 (1141),156,1141,349 (249),349,349 (249),349,349 (249),349,349 (249),349,3,Central,North Central,20,21,0,0,Out,0
1779,79,28.0,Sam Pullen,http://games.crossfit.com/athlete/163525,1,66.93,1780 (12980),12980,7,163.0,2532 (263),2619 (339),3543 (108),3390 (219),896 (09:48),16,CrossFit Bath,CrossFit Bath,,,,,,,,275.58,103.0,407.85,374.79,,1780,2532,263,2619,339,3543,108,3390,219,896,588,163525,237 (1864),237,1864,434 (263),434,434 (263),434,434 (263),434,434 (263),434,5,Meridian,Europe,30,32,0,0,Out,0
1780,80,30.0,Marcin Kulcenty,http://games.crossfit.com/athlete/422766,1,,1781 (12986),12986,7,,2058 (267),2624 (339),800 (119),5253 (211),2251 (10:37),16,,CrossFit Calisia,,,,,,,,,,,,,1781,2058,267,2624,339,800,119,5253,211,2251,637,422766,239 (1883),239,1883,352 (267),352,352 (267),352,352 (267),352,352 (267),352,5,Meridian,Europe,30,32,0,0,Out,0
1781,81,29.0,Kawika Henderson,http://games.crossfit.com/athlete/112845,1,68.0,1782 (12988),12988,17,198.0,4344 (247),1322 (342),3447 (109),818 (251),3057 (10:56),16,Never Enough,Never Enough CrossFit,121.0,,67.0,945.0,,,,370.0,290.0,635.0,540.0,59.0,1782,4344,247,1322,342,3447,109,818,251,3057,656,112845,69 (539),69,539,171 (247),171,171 (247),171,171 (247),171,171 (247),171,7,South,South West,20,24,0,0,Out,0
1782,82,26.0,Jordan Sonora,http://games.crossfit.com/athlete/25732,1,71.0,1783 (13000),13000,14,210.0,158 (311),3486 (286),3201 (109),5066 (211),1089 (09:56),16,Desert View CrossFit PPP,Desert View CrossFit,135.0,482.0,75.0,,440.0,56.0,1020.0,365.0,275.0,535.0,475.0,0.0,1783,158,311,3486,286,3201,109,5066,211,1089,596,25732,150 (1008),150,1008,12 (311),12,12 (311),12,12 (311),12,12 (311),12,7,South,South Central,20,25,0,0,Out,0
1783,83,31.0,Patrick Pitsch,http://games.crossfit.com/athlete/461074,1,68.0,1784 (13032),13032,17,190.0,1949 (268),1096 (343),1544 (115),5200 (211),3243 (11:00),16,Camelback CrossFit,Camelback CrossFit,170.0,510.0,111.0,,,61.0,1250.0,320.0,250.0,525.0,430.0,50.0,1784,1949,268,1096,343,1544,115,5200,211,3243,660,461074,68 (532),68,532,67 (268),67,67 (268),67,67 (268),67,67 (268),67,7,South,South West,20,24,0,0,Out,0
1784,84,25.0,Gabriel Yanez,http://games.crossfit.com/athlete/145855,1,66.0,1785 (13038),13038,11,180.0,422 (295),3817 (262),1544 (115),6293 (207),962 (09:51),16,CrossFit Garden City,CrossFit Garden City,,,,1116.0,,,,,,,,,1785,422,295,3817,262,1544,115,6293,207,962,591,145855,162 (1139),162,1139,50 (295),50,50 (295),50,50 (295),50,50 (295),50,4,East,North East,20,20,0,0,Out,0
1785,85,22.0,CJ Gerald,http://games.crossfit.com/athlete/219456,1,,1785 (13038),13038,6,,1372 (273),1059 (343),1869 (114),7033 (205),1705 (10:21),16,CrossFit Uncommon,CrossFit Uncommon,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1785,1372,273,1059,343,1869,114,7033,205,1705,621,219456,109 (811),109,811,95 (273),95,95 (273),95,95 (273),95,95 (273),95,3,Central,Central East,20,27,0,0,Out,0
1786,86,23.0,Shadi Jammoul,http://games.crossfit.com/athlete/154833,1,72.0,1787 (13045),13045,6,175.0,2869 (260),4115 (262),2144 (114),2519 (229),1398 (10:10),16,CrossFit Lower Town,CrossFit Lower Town,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1787,2869,260,4115,262,2144,114,2519,229,1398,610,154833,107 (804),107,804,184 (260),184,184 (260),184,184 (260),184,184 (260),184,3,Central,Central East,20,27,0,0,Out,0
