,Unnamed: 0,Unnamed: 0.1,Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
193,9,9,Graham Holmberg,http://games.crossfit.com/athlete/11451,10 (813),2012,813.0,10,1,5,2012_05,17,30.0,62 pt,62
194,10,10,Ben Smith,http://games.crossfit.com/athlete/43761,11 (808),2012,808.0,11,1,5,2012_05,41,6.0,47 pt,47
195,11,11,Nate Schrader,http://games.crossfit.com/athlete/53314,12 (801),2012,801.0,12,1,5,2012_05,19,28.0,61 pt,61
196,12,12,Spencer Hendel,http://games.crossfit.com/athlete/50866,13 (735),2012,735.0,13,1,5,2012_05,7,40.0,66 pt,66
197,13,13,Daniel Tyminski,http://games.crossfit.com/athlete/5284,14 (701),2012,701.0,14,1,5,2012_05,44,3.0,37 pt,37
198,14,14,Lucas Parker,http://games.crossfit.com/athlete/38209,15 (685),2012,685.0,15,1,5,2012_05,4,44.0,67 pt,67
199,15,15,Patrick Burke,http://games.crossfit.com/athlete/15617,16 (608),2012,608.0,16,1,5,2012_05,31,16.0,54 pt,54
200,16,16,Kenneth Leverich,http://games.crossfit.com/athlete/21343,17 (604),2012,604.0,17,1,5,2012_05,32,15.0,53 pt,53
201,17,17,Gabe Subry,http://games.crossfit.com/athlete/8496,18 (604),2012,604.0,18,1,5,2012_05,9,38.0,65 pt,65
202,18,18,Chase Daniels,http://games.crossfit.com/athlete/9241,19 (531),2012,531.0,19,1,5,2012_05,23,24.0,57 pt,57
203,19,19,Neal Maddox,http://games.crossfit.com/athlete/24156,20 (527),2012,527.0,20,1,5,2012_05,9,38.0,65 pt,65
204,20,20,Aja Barto,http://games.crossfit.com/athlete/36154,21 (519),2012,519.0,21,1,5,2012_05,7,40.0,66 pt,66
205,21,21,Chris Spealler,http://games.crossfit.com/athlete/27065,22 (495),2012,495.0,22,1,5,2012_05,34,13.0,52 pt,52
206,22,22,Jon Pera,http://games.crossfit.com/athlete/31660,23 (495),2012,495.0,23,1,5,2012_05,9,38.0,65 pt,65
207,23,23,Númi S. Katrínarson,http://games.crossfit.com/athlete/11391,24 (471),2012,471.0,24,1,5,2012_05,21,26.0,59 pt,59
208,24,24,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,25 (421),2012,421.0,25,1,5,2012_05,28,19.0,55 pt,55
209,25,25,Justin Allen,http://games.crossfit.com/athlete/1819,26 (397),2012,397.0,26,1,5,2012_05,43,4.0,39 pt,39
210,26,26,Joey Warren,http://games.crossfit.com/athlete/11644,27 (396),2012,396.0,27,1,5,2012_05,24,23.0,56 pt,56
211,27,27,Phillip Kniep,http://games.crossfit.com/athlete/11826,28 (394),2012,394.0,28,1,5,2012_05,34,13.0,52 pt,52
212,28,28,Guido Trinidad,http://games.crossfit.com/athlete/30180,29 (383),2012,383.0,29,1,5,2012_05,15,32.0,64 pt,64
213,29,29,Frederik Aegidius,http://games.crossfit.com/athlete/18543,30 (382),2012,382.0,30,1,5,2012_05,32,15.0,53 pt,53
214,30,30,Jeremy Kinnick,http://games.crossfit.com/athlete/35012,31 (382),2012,382.0,31,1,5,2012_05,28,19.0,55 pt,55
215,31,31,Mikko Aronpää,http://games.crossfit.com/athlete/10822,32 (374),2012,374.0,32,1,5,2012_05,34,13.0,52 pt,52
216,32,32,Daniel Hershey,http://games.crossfit.com/athlete/2615,33 (357),2012,357.0,33,1,5,2012_05,39,8.0,51 pt,51
217,33,33,Austin Stack,http://games.crossfit.com/athlete/31873,34 (353),2012,353.0,34,1,5,2012_05,9,38.0,65 pt,65
218,34,34,Rob Forte,http://games.crossfit.com/athlete/7285,35 (345),2012,345.0,35,1,5,2012_05,40,7.0,49 pt,49
219,35,35,David Levey,http://games.crossfit.com/athlete/8743,36 (323),2012,323.0,36,1,5,2012_05,9,38.0,65 pt,65
220,36,36,Kevin Simons,http://games.crossfit.com/athlete/42206,37 (297),2012,297.0,37,1,5,2012_05,24,23.0,56 pt,56
221,37,37,Jason Hoggan,http://games.crossfit.com/athlete/5718,38 (284),2012,284.0,38,1,5,2012_05,22,25.0,58 pt,58
222,38,38,Matthew Lefave,http://games.crossfit.com/athlete/18006,39 (257),2012,257.0,39,1,5,2012_05,45,2.0,34 pt,34
223,39,39,Jeremy Meredith,http://games.crossfit.com/athlete/5296,40 (247),2012,247.0,40,1,5,2012_05,24,23.0,56 pt,56
224,40,40,Brandon Swan,http://games.crossfit.com/athlete/7314,41 (242),2012,242.0,41,1,5,2012_05,4,44.0,67 pt,67
225,41,41,Brandon Phillips,http://games.crossfit.com/athlete/8067,42 (233),2012,233.0,42,1,5,2012_05,34,13.0,52 pt,52
226,42,42,Bryan Diaz,http://games.crossfit.com/athlete/20717,43 (199),2012,199.0,43,1,5,2012_05,17,30.0,62 pt,62
227,43,43,Yurii Hanson,http://games.crossfit.com/athlete/24538,44 (192),2012,192.0,44,1,5,2012_05,42,5.0,45 pt,45
228,44,44,Brian Quinlan,http://games.crossfit.com/athlete/3008,45 (166),2012,166.0,45,1,5,2012_05,34,13.0,52 pt,52
229,45,45,Orlando Trejo,http://games.crossfit.com/athlete/42803,46 (),2012,,46,1,5,2012_05,WD,,nan,
230,0,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (1089),2012,1089.0,1,1,6,2012_06,4,85.0,00:08:15.600,495.6
231,1,1,Matt Chan,http://games.crossfit.com/athlete/17703,2 (975),2012,975.0,2,1,6,2012_06,5,80.0,00:08:17,497.0
232,2,2,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,3 (930),2012,930.0,3,1,6,2012_06,19,49.0,00:09:04.500,544.5
233,3,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (892),2012,892.0,4,1,6,2012_06,7,73.0,00:08:32.400,512.4
234,4,4,Jason Khalipa,http://games.crossfit.com/athlete/12485,5 (885),2012,885.0,5,1,6,2012_06,10,67.0,00:08:49.100,529.1
235,5,5,Dan Bailey,http://games.crossfit.com/athlete/47661,6 (860),2012,860.0,6,1,6,2012_06,31,26.0,00:09:47.700,587.7
236,6,6,Marcus Hendren,http://games.crossfit.com/athlete/16421,7 (846),2012,846.0,7,1,6,2012_06,21,45.0,00:09:10.900,550.9
237,7,7,Austin Malleolo,http://games.crossfit.com/athlete/10169,8 (840),2012,840.0,8,1,6,2012_06,6,75.0,00:08:23.900,503.9
238,8,8,Chad Mackay,http://games.crossfit.com/athlete/51041,9 (829),2012,829.0,9,1,6,2012_06,34,23.0,00:09:57,597.0
239,9,9,Graham Holmberg,http://games.crossfit.com/athlete/11451,10 (813),2012,813.0,10,1,6,2012_06,3,90.0,00:08:14.900,494.9
240,10,10,Ben Smith,http://games.crossfit.com/athlete/43761,11 (808),2012,808.0,11,1,6,2012_06,28,31.0,00:09:33.400,573.4
241,11,11,Nate Schrader,http://games.crossfit.com/athlete/53314,12 (801),2012,801.0,12,1,6,2012_06,15,57.0,00:09:02,542.0
242,12,12,Spencer Hendel,http://games.crossfit.com/athlete/50866,13 (735),2012,735.0,13,1,6,2012_06,22,43.0,00:09:12,552.0
243,13,13,Daniel Tyminski,http://games.crossfit.com/athlete/5284,14 (701),2012,701.0,14,1,6,2012_06,1,100.0,00:08:03.200,483.2
244,14,14,Lucas Parker,http://games.crossfit.com/athlete/38209,15 (685),2012,685.0,15,1,6,2012_06,16,55.0,00:09:03.200,543.2
245,15,15,Patrick Burke,http://games.crossfit.com/athlete/15617,16 (608),2012,608.0,16,1,6,2012_06,9,69.0,00:08:40.600,520.6
246,16,16,Kenneth Leverich,http://games.crossfit.com/athlete/21343,17 (604),2012,604.0,17,1,6,2012_06,18,51.0,00:09:04.400,544.4
247,17,17,Gabe Subry,http://games.crossfit.com/athlete/8496,18 (604),2012,604.0,18,1,6,2012_06,13,61.0,00:08:52.800,532.8
248,18,18,Chase Daniels,http://games.crossfit.com/athlete/9241,19 (531),2012,531.0,19,1,6,2012_06,12,63.0,00:08:51.600,531.6
249,19,19,Neal Maddox,http://games.crossfit.com/athlete/24156,20 (527),2012,527.0,20,1,6,2012_06,24,39.0,00:09:21.700,561.7
250,20,20,Aja Barto,http://games.crossfit.com/athlete/36154,21 (519),2012,519.0,21,1,6,2012_06,32,25.0,00:09:52.500,592.5
251,21,21,Chris Spealler,http://games.crossfit.com/athlete/27065,22 (495),2012,495.0,22,1,6,2012_06,2,95.0,00:08:14.800,494.8
252,22,22,Jon Pera,http://games.crossfit.com/athlete/31660,23 (495),2012,495.0,23,1,6,2012_06,41,16.0,00:10:48.800,648.8
253,23,23,Númi S. Katrínarson,http://games.crossfit.com/athlete/11391,24 (471),2012,471.0,24,1,6,2012_06,23,41.0,00:09:17.800,557.8
254,24,24,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,25 (421),2012,421.0,25,1,6,2012_06,17,53.0,00:09:04.200,544.2
255,25,25,Justin Allen,http://games.crossfit.com/athlete/1819,26 (397),2012,397.0,26,1,6,2012_06,33,24.0,00:09:53.200,593.2
256,26,26,Joey Warren,http://games.crossfit.com/athlete/11644,27 (396),2012,396.0,27,1,6,2012_06,8,71.0,00:08:39.200,519.2
257,27,27,Phillip Kniep,http://games.crossfit.com/athlete/11826,28 (394),2012,394.0,28,1,6,2012_06,42,15.0,00:11:21.600,681.6
258,28,28,Guido Trinidad,http://games.crossfit.com/athlete/30180,29 (383),2012,383.0,29,1,6,2012_06,27,33.0,00:09:33,573.0
259,29,29,Frederik Aegidius,http://games.crossfit.com/athlete/18543,30 (382),2012,382.0,30,1,6,2012_06,30,27.0,00:09:47.500,587.5
260,30,30,Jeremy Kinnick,http://games.crossfit.com/athlete/35012,31 (382),2012,382.0,31,1,6,2012_06,11,65.0,00:08:51.400,531.4
261,31,31,Mikko Aronpää,http://games.crossfit.com/athlete/10822,32 (374),2012,374.0,32,1,6,2012_06,26,35.0,00:09:25.800,565.8
262,32,32,Daniel Hershey,http://games.crossfit.com/athlete/2615,33 (357),2012,357.0,33,1,6,2012_06,37,20.0,00:10:10.100,610.1
263,33,33,Austin Stack,http://games.crossfit.com/athlete/31873,34 (353),2012,353.0,34,1,6,2012_06,45,12.0,00:13:01,781.0
264,34,34,Rob Forte,http://games.crossfit.com/athlete/7285,35 (345),2012,345.0,35,1,6,2012_06,39,18.0,00:10:21.200,621.2
265,35,35,David Levey,http://games.crossfit.com/athlete/8743,36 (323),2012,323.0,36,1,6,2012_06,36,21.0,00:10:05.600,605.6
266,36,36,Kevin Simons,http://games.crossfit.com/athlete/42206,37 (297),2012,297.0,37,1,6,2012_06,43,14.0,00:11:32.500,692.5
267,37,37,Jason Hoggan,http://games.crossfit.com/athlete/5718,38 (284),2012,284.0,38,1,6,2012_06,20,47.0,00:09:05.700,545.7
268,38,38,Matthew Lefave,http://games.crossfit.com/athlete/18006,39 (257),2012,257.0,39,1,6,2012_06,35,22.0,00:10:02.700,602.7
269,39,39,Jeremy Meredith,http://games.crossfit.com/athlete/5296,40 (247),2012,247.0,40,1,6,2012_06,25,37.0,00:09:23,563.0
270,40,40,Brandon Swan,http://games.crossfit.com/athlete/7314,41 (242),2012,242.0,41,1,6,2012_06,44,13.0,00:12:22.100,742.1
271,41,41,Brandon Phillips,http://games.crossfit.com/athlete/8067,42 (233),2012,233.0,42,1,6,2012_06,29,29.0,00:09:41,581.0
272,42,42,Bryan Diaz,http://games.crossfit.com/athlete/20717,43 (199),2012,199.0,43,1,6,2012_06,38,19.0,00:10:19.500,619.5
273,43,43,Yurii Hanson,http://games.crossfit.com/athlete/24538,44 (192),2012,192.0,44,1,6,2012_06,14,59.0,00:08:55.300,535.3
274,44,44,Brian Quinlan,http://games.crossfit.com/athlete/3008,45 (166),2012,166.0,45,1,6,2012_06,40,17.0,00:10:41.500,641.5
275,45,45,Orlando Trejo,http://games.crossfit.com/athlete/42803,46 (),2012,,46,1,6,2012_06,WD,,nan,
276,0,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (1089),2012,1089.0,1,1,7,2012_07,4,85.0,00:06:59.400,419.4
277,1,1,Matt Chan,http://games.crossfit.com/athlete/17703,2 (975),2012,975.0,2,1,7,2012_07,24,39.0,00:09:28.600,568.6
278,2,2,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,3 (930),2012,930.0,3,1,7,2012_07,5,80.0,00:07:23,443.0
279,3,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (892),2012,892.0,4,1,7,2012_07,22,43.0,00:09:18.500,558.5
280,4,4,Jason Khalipa,http://games.crossfit.com/athlete/12485,5 (885),2012,885.0,5,1,7,2012_07,10,67.0,00:08:00,480.0
281,5,5,Dan Bailey,http://games.crossfit.com/athlete/47661,6 (860),2012,860.0,6,1,7,2012_07,2,95.0,00:06:28.100,388.1
282,6,6,Marcus Hendren,http://games.crossfit.com/athlete/16421,7 (846),2012,846.0,7,1,7,2012_07,23,41.0,00:09:20,560.0
283,7,7,Austin Malleolo,http://games.crossfit.com/athlete/10169,8 (840),2012,840.0,8,1,7,2012_07,3,90.0,00:06:52,412.0
284,8,8,Chad Mackay,http://games.crossfit.com/athlete/51041,9 (829),2012,829.0,9,1,7,2012_07,11,65.0,00:08:10.700,490.7
285,9,9,Graham Holmberg,http://games.crossfit.com/athlete/11451,10 (813),2012,813.0,10,1,7,2012_07,19,49.0,00:09:08.900,548.9
286,10,10,Ben Smith,http://games.crossfit.com/athlete/43761,11 (808),2012,808.0,11,1,7,2012_07,33,24.0,00:10:06,606.0
287,11,11,Nate Schrader,http://games.crossfit.com/athlete/53314,12 (801),2012,801.0,12,1,7,2012_07,16,55.0,00:08:46.800,526.8
288,12,12,Spencer Hendel,http://games.crossfit.com/athlete/50866,13 (735),2012,735.0,13,1,7,2012_07,27,33.0,00:09:59,599.0
289,13,13,Daniel Tyminski,http://games.crossfit.com/athlete/5284,14 (701),2012,701.0,14,1,7,2012_07,26,35.0,00:09:40,580.0
290,14,14,Lucas Parker,http://games.crossfit.com/athlete/38209,15 (685),2012,685.0,15,1,7,2012_07,14,59.0,00:08:28.500,508.5
291,15,15,Patrick Burke,http://games.crossfit.com/athlete/15617,16 (608),2012,608.0,16,1,7,2012_07,31,26.0,00:10:04,604.0
292,16,16,Kenneth Leverich,http://games.crossfit.com/athlete/21343,17 (604),2012,604.0,17,1,7,2012_07,6,75.0,00:07:30,450.0
293,17,17,Gabe Subry,http://games.crossfit.com/athlete/8496,18 (604),2012,604.0,18,1,7,2012_07,15,57.0,00:08:31,511.0
294,18,18,Chase Daniels,http://games.crossfit.com/athlete/9241,19 (531),2012,531.0,19,1,7,2012_07,7,73.0,00:07:35,455.0
295,19,19,Neal Maddox,http://games.crossfit.com/athlete/24156,20 (527),2012,527.0,20,1,7,2012_07,20,47.0,00:09:10.100,550.1
296,20,20,Aja Barto,http://games.crossfit.com/athlete/36154,21 (519),2012,519.0,21,1,7,2012_07,25,37.0,00:09:33,573.0
297,21,21,Chris Spealler,http://games.crossfit.com/athlete/27065,22 (495),2012,495.0,22,1,7,2012_07,17,53.0,00:09:00.600,540.6
298,22,22,Jon Pera,http://games.crossfit.com/athlete/31660,23 (495),2012,495.0,23,1,7,2012_07,9,69.0,00:07:56.700,476.7
299,23,23,Númi S. Katrínarson,http://games.crossfit.com/athlete/11391,24 (471),2012,471.0,24,1,7,2012_07,35,22.0,00:10:10,610.0
300,24,24,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,25 (421),2012,421.0,25,1,7,2012_07,1,100.0,00:06:15.800,375.8
301,25,25,Justin Allen,http://games.crossfit.com/athlete/1819,26 (397),2012,397.0,26,1,7,2012_07,13,61.0,00:08:14.300,494.3
302,26,26,Joey Warren,http://games.crossfit.com/athlete/11644,27 (396),2012,396.0,27,1,7,2012_07,18,51.0,00:09:02,542.0
303,27,27,Phillip Kniep,http://games.crossfit.com/athlete/11826,28 (394),2012,394.0,28,1,7,2012_07,21,45.0,00:09:15,555.0
304,28,28,Guido Trinidad,http://games.crossfit.com/athlete/30180,29 (383),2012,383.0,29,1,7,2012_07,12,63.0,00:08:14,494.0
305,29,29,Frederik Aegidius,http://games.crossfit.com/athlete/18543,30 (382),2012,382.0,30,1,7,2012_07,39,18.0,00:10:21,621.0
306,30,30,Jeremy Kinnick,http://games.crossfit.com/athlete/35012,31 (382),2012,382.0,31,1,7,2012_07,35,22.0,00:10:10,610.0
307,31,31,Mikko Aronpää,http://games.crossfit.com/athlete/10822,32 (374),2012,374.0,32,1,7,2012_07,44,13.0,00:10:25,625.0
308,32,32,Daniel Hershey,http://games.crossfit.com/athlete/2615,33 (357),2012,357.0,33,1,7,2012_07,42,15.0,00:10:22,622.0
309,33,33,Austin Stack,http://games.crossfit.com/athlete/31873,34 (353),2012,353.0,34,1,7,2012_07,28,31.0,00:10:03,603.0
310,34,34,Rob Forte,http://games.crossfit.com/athlete/7285,35 (345),2012,345.0,35,1,7,2012_07,28,31.0,00:10:03,603.0
311,35,35,David Levey,http://games.crossfit.com/athlete/8743,36 (323),2012,323.0,36,1,7,2012_07,44,13.0,00:10:25,625.0
312,36,36,Kevin Simons,http://games.crossfit.com/athlete/42206,37 (297),2012,297.0,37,1,7,2012_07,8,71.0,00:07:40.800,460.8
313,37,37,Jason Hoggan,http://games.crossfit.com/athlete/5718,38 (284),2012,284.0,38,1,7,2012_07,43,14.0,00:10:24,624.0
314,38,38,Matthew Lefave,http://games.crossfit.com/athlete/18006,39 (257),2012,257.0,39,1,7,2012_07,38,19.0,00:10:15,615.0
315,39,39,Jeremy Meredith,http://games.crossfit.com/athlete/5296,40 (247),2012,247.0,40,1,7,2012_07,31,26.0,00:10:04,604.0
316,40,40,Brandon Swan,http://games.crossfit.com/athlete/7314,41 (242),2012,242.0,41,1,7,2012_07,39,18.0,00:10:21,621.0
317,41,41,Brandon Phillips,http://games.crossfit.com/athlete/8067,42 (233),2012,233.0,42,1,7,2012_07,33,24.0,00:10:06,606.0
318,42,42,Bryan Diaz,http://games.crossfit.com/athlete/20717,43 (199),2012,199.0,43,1,7,2012_07,35,22.0,00:10:10,610.0
319,43,43,Yurii Hanson,http://games.crossfit.com/athlete/24538,44 (192),2012,192.0,44,1,7,2012_07,28,31.0,00:10:03,603.0
320,44,44,Brian Quinlan,http://games.crossfit.com/athlete/3008,45 (166),2012,166.0,45,1,7,2012_07,39,18.0,00:10:21,621.0
321,45,45,Orlando Trejo,http://games.crossfit.com/athlete/42803,46 (),2012,,46,1,7,2012_07,WD,,nan,
322,0,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (1089),2012,1089.0,1,1,8,2012_08,18,29.0,00:00:44.700,44.7
323,1,1,Matt Chan,http://games.crossfit.com/athlete/17703,2 (975),2012,975.0,2,1,8,2012_08,42,5.0,00:00:48.400,48.4
324,2,2,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,3 (930),2012,930.0,3,1,8,2012_08,15,32.0,00:00:44.500,44.5
325,3,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (892),2012,892.0,4,1,8,2012_08,16,31.0,00:00:44.600,44.6
326,4,4,Jason Khalipa,http://games.crossfit.com/athlete/12485,5 (885),2012,885.0,5,1,8,2012_08,44,3.0,00:00:49.900,49.9
327,5,5,Dan Bailey,http://games.crossfit.com/athlete/47661,6 (860),2012,860.0,6,1,8,2012_08,5,42.0,00:00:43.200,43.2
328,6,6,Marcus Hendren,http://games.crossfit.com/athlete/16421,7 (846),2012,846.0,7,1,8,2012_08,9,38.0,00:00:43.600,43.6
329,7,7,Austin Malleolo,http://games.crossfit.com/athlete/10169,8 (840),2012,840.0,8,1,8,2012_08,27,20.0,00:00:46.100,46.1
330,8,8,Chad Mackay,http://games.crossfit.com/athlete/51041,9 (829),2012,829.0,9,1,8,2012_08,16,31.0,00:00:44.600,44.6
331,9,9,Graham Holmberg,http://games.crossfit.com/athlete/11451,10 (813),2012,813.0,10,1,8,2012_08,22,25.0,00:00:45.400,45.4
332,10,10,Ben Smith,http://games.crossfit.com/athlete/43761,11 (808),2012,808.0,11,1,8,2012_08,20,27.0,00:00:45,45.0
333,11,11,Nate Schrader,http://games.crossfit.com/athlete/53314,12 (801),2012,801.0,12,1,8,2012_08,1,50.0,00:00:42,42.0
334,12,12,Spencer Hendel,http://games.crossfit.com/athlete/50866,13 (735),2012,735.0,13,1,8,2012_08,22,25.0,00:00:45.400,45.4
335,13,13,Daniel Tyminski,http://games.crossfit.com/athlete/5284,14 (701),2012,701.0,14,1,8,2012_08,19,28.0,00:00:44.800,44.8
336,14,14,Lucas Parker,http://games.crossfit.com/athlete/38209,15 (685),2012,685.0,15,1,8,2012_08,3,46.0,00:00:42.800,42.8
337,15,15,Patrick Burke,http://games.crossfit.com/athlete/15617,16 (608),2012,608.0,16,1,8,2012_08,14,33.0,00:00:44.400,44.4
338,16,16,Kenneth Leverich,http://games.crossfit.com/athlete/21343,17 (604),2012,604.0,17,1,8,2012_08,35,12.0,00:00:47.300,47.3
339,17,17,Gabe Subry,http://games.crossfit.com/athlete/8496,18 (604),2012,604.0,18,1,8,2012_08,28,19.0,00:00:46.300,46.3
340,18,18,Chase Daniels,http://games.crossfit.com/athlete/9241,19 (531),2012,531.0,19,1,8,2012_08,9,38.0,00:00:43.600,43.6
341,19,19,Neal Maddox,http://games.crossfit.com/athlete/24156,20 (527),2012,527.0,20,1,8,2012_08,29,18.0,00:00:46.400,46.4
342,20,20,Aja Barto,http://games.crossfit.com/athlete/36154,21 (519),2012,519.0,21,1,8,2012_08,4,44.0,00:00:42.900,42.9
343,21,21,Chris Spealler,http://games.crossfit.com/athlete/27065,22 (495),2012,495.0,22,1,8,2012_08,35,12.0,00:00:47.300,47.3
344,22,22,Jon Pera,http://games.crossfit.com/athlete/31660,23 (495),2012,495.0,23,1,8,2012_08,26,21.0,00:00:45.700,45.7
345,23,23,Númi S. Katrínarson,http://games.crossfit.com/athlete/11391,24 (471),2012,471.0,24,1,8,2012_08,38,9.0,00:00:47.600,47.6
346,24,24,Albert-Dominic Larouche,http://games.crossfit.com/athlete/49510,25 (421),2012,421.0,25,1,8,2012_08,22,25.0,00:00:45.400,45.4
347,25,25,Justin Allen,http://games.crossfit.com/athlete/1819,26 (397),2012,397.0,26,1,8,2012_08,5,42.0,00:00:43.200,43.2
348,26,26,Joey Warren,http://games.crossfit.com/athlete/11644,27 (396),2012,396.0,27,1,8,2012_08,5,42.0,00:00:43.200,43.2
349,27,27,Phillip Kniep,http://games.crossfit.com/athlete/11826,28 (394),2012,394.0,28,1,8,2012_08,32,15.0,00:00:46.800,46.8
350,28,28,Guido Trinidad,http://games.crossfit.com/athlete/30180,29 (383),2012,383.0,29,1,8,2012_08,40,7.0,00:00:47.900,47.9
351,29,29,Frederik Aegidius,http://games.crossfit.com/athlete/18543,30 (382),2012,382.0,30,1,8,2012_08,25,22.0,00:00:45.500,45.5
352,30,30,Jeremy Kinnick,http://games.crossfit.com/athlete/35012,31 (382),2012,382.0,31,1,8,2012_08,21,26.0,00:00:45.200,45.2
353,31,31,Mikko Aronpää,http://games.crossfit.com/athlete/10822,32 (374),2012,374.0,32,1,8,2012_08,8,39.0,00:00:43.300,43.3
354,32,32,Daniel Hershey,http://games.crossfit.com/athlete/2615,33 (357),2012,357.0,33,1,8,2012_08,9,38.0,00:00:43.600,43.6
355,33,33,Austin Stack,http://games.crossfit.com/athlete/31873,34 (353),2012,353.0,34,1,8,2012_08,31,16.0,00:00:46.600,46.6
356,34,34,Rob Forte,http://games.crossfit.com/athlete/7285,35 (345),2012,345.0,35,1,8,2012_08,30,17.0,00:00:46.500,46.5
357,35,35,David Levey,http://games.crossfit.com/athlete/8743,36 (323),2012,323.0,36,1,8,2012_08,2,48.0,00:00:42.200,42.2
358,36,36,Kevin Simons,http://games.crossfit.com/athlete/42206,37 (297),2012,297.0,37,1,8,2012_08,41,6.0,00:00:48.300,48.3
359,37,37,Jason Hoggan,http://games.crossfit.com/athlete/5718,38 (284),2012,284.0,38,1,8,2012_08,13,34.0,00:00:43.900,43.9
360,38,38,Matthew Lefave,http://games.crossfit.com/athlete/18006,39 (257),2012,257.0,39,1,8,2012_08,34,13.0,00:00:46.900,46.9
361,39,39,Jeremy Meredith,http://games.crossfit.com/athlete/5296,40 (247),2012,247.0,40,1,8,2012_08,39,8.0,00:00:47.700,47.7
362,40,40,Brandon Swan,http://games.crossfit.com/athlete/7314,41 (242),2012,242.0,41,1,8,2012_08,37,10.0,00:00:47.500,47.5
363,41,41,Brandon Phillips,http://games.crossfit.com/athlete/8067,42 (233),2012,233.0,42,1,8,2012_08,42,5.0,00:00:48.400,48.4
364,42,42,Bryan Diaz,http://games.crossfit.com/athlete/20717,43 (199),2012,199.0,43,1,8,2012_08,12,35.0,00:00:43.800,43.8
365,43,43,Yurii Hanson,http://games.crossfit.com/athlete/24538,44 (192),2012,192.0,44,1,8,2012_08,45,2.0,00:00:54.400,54.4
366,44,44,Brian Quinlan,http://games.crossfit.com/athlete/3008,45 (166),2012,166.0,45,1,8,2012_08,32,15.0,00:00:46.800,46.8
367,45,45,Orlando Trejo,http://games.crossfit.com/athlete/42803,46 (),2012,,46,1,8,2012_08,WD,,nan,
368,0,0,Rich Froning,http://games.crossfit.com/athlete/11435,1 (1089),2012,1089.0,1,1,9,2012_09,5,80.0,00:09:12.200,552.2
369,1,1,Matt Chan,http://games.crossfit.com/athlete/17703,2 (975),2012,975.0,2,1,9,2012_09,1,100.0,00:07:33.600,453.6
370,2,2,Kyle Kasperbauer,http://games.crossfit.com/athlete/25569,3 (930),2012,930.0,3,1,9,2012_09,20,47.0,00:11:09.500,669.5
371,3,3,Scott Panchik,http://games.crossfit.com/athlete/34796,4 (892),2012,892.0,4,1,9,2012_09,9,69.0,00:10:09.600,609.6
372,4,4,Jason Khalipa,http://games.crossfit.com/athlete/12485,5 (885),2012,885.0,5,1,9,2012_09,2,95.0,00:08:27,507.0
373,5,5,Dan Bailey,http://games.crossfit.com/athlete/47661,6 (860),2012,860.0,6,1,9,2012_09,32,25.0,00:12:05.200,725.2
